"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-04-13",3,2023,566,"abundance","jags_logistic","controls","DM",21.64,15.755,27.888,125,0.95,217,566,3170
"2023-04-13",4,2023,567,"abundance","jags_logistic","controls","DM",21.303,13.775,29.462,125,0.95,217,566,3170
"2023-04-13",5,2023,568,"abundance","jags_logistic","controls","DM",20.997,12.445,30.392,125,0.95,217,566,3170
"2023-04-13",6,2023,569,"abundance","jags_logistic","controls","DM",20.687,11.324,30.881,125,0.95,217,566,3170
"2023-04-13",7,2023,570,"abundance","jags_logistic","controls","DM",20.374,10.611,31.373,125,0.95,217,566,3170
"2023-04-13",8,2023,571,"abundance","jags_logistic","controls","DM",20.114,9.831,31.495,125,0.95,217,566,3170
"2023-04-13",9,2023,572,"abundance","jags_logistic","controls","DM",19.886,9.701,32.096,125,0.95,217,566,3170
"2023-04-13",10,2023,573,"abundance","jags_logistic","controls","DM",19.662,8.879,31.774,125,0.95,217,566,3170
"2023-04-13",11,2023,574,"abundance","jags_logistic","controls","DM",19.439,8.577,31.692,125,0.95,217,566,3170
"2023-04-13",12,2023,575,"abundance","jags_logistic","controls","DM",19.245,8.417,31.856,125,0.95,217,566,3170
"2023-04-13",1,2024,576,"abundance","jags_logistic","controls","DM",19.079,8.028,31.752,125,0.95,217,566,3170
"2023-04-13",2,2024,577,"abundance","jags_logistic","controls","DM",18.922,7.803,31.87,125,0.95,217,566,3170
"2023-04-13",3,2024,578,"abundance","jags_logistic","controls","DM",18.758,7.332,31.492,125,0.95,217,566,3170
