"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","all","PB",0.95,54.9256492053791,42,69,2842,"2842.08",,559,2022-09-01,8,2022,110,217,559,559,571,0,,
"abundance","pevGARCH","all","PB",0.95,53.7110256014759,36,73,2842,"2842.08",,560,2022-09-01,9,2022,110,217,559,559,571,1,,
"abundance","pevGARCH","all","PB",0.95,50.4841247040568,30,74,2842,"2842.08",,561,2022-09-01,10,2022,110,217,559,559,571,2,,
"abundance","pevGARCH","all","PB",0.95,46.3083065227346,25,70,2842,"2842.08",,562,2022-09-01,11,2022,110,217,559,559,571,3,,
"abundance","pevGARCH","all","PB",0.95,42.100024996773,21,66,2842,"2842.08",,563,2022-09-01,12,2022,110,217,559,559,571,4,,
"abundance","pevGARCH","all","PB",0.95,38.1024162947886,18,62,2842,"2842.08",,564,2022-09-01,1,2023,110,217,559,559,571,5,,
"abundance","pevGARCH","all","PB",0.95,34.6129571771304,14,58,2842,"2842.08",,565,2022-09-01,2,2023,110,217,559,559,571,6,,
"abundance","pevGARCH","all","PB",0.95,33.9852062253101,13,59,2842,"2842.08",,566,2022-09-01,3,2023,110,217,559,559,571,7,,
"abundance","pevGARCH","all","PB",0.95,35.8852220440513,13,65,2842,"2842.08",,567,2022-09-01,4,2023,110,217,559,559,571,8,,
"abundance","pevGARCH","all","PB",0.95,39.3072113430479,13,75,2842,"2842.08",,568,2022-09-01,5,2023,110,217,559,559,571,9,,
"abundance","pevGARCH","all","PB",0.95,44.0548228361815,15,85,2842,"2842.08",,569,2022-09-01,6,2023,110,217,559,559,571,10,,
"abundance","pevGARCH","all","PB",0.95,48.5857797345304,16,90,2842,"2842.08",,570,2022-09-01,7,2023,110,217,559,559,571,11,,
"abundance","pevGARCH","all","PB",0.95,53.8462626747213,16,99,2842,"2842.08",,571,2022-09-01,8,2023,110,217,559,559,571,12,,
