"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_RW","controls","DM",12.975,6.592,19.773,0.95,2789,2789.01,NA,559,2022-08-18,8,2022,108,217,558,559,570,1,NA,NA
"2","abundance","jags_RW","controls","DM",22.374,0.008,76.84,0.95,2789,2789.01,NA,560,2022-08-18,9,2022,108,217,558,559,570,2,NA,NA
"3","abundance","jags_RW","controls","DM",31.74,0,157.824,0.95,2789,2789.01,NA,561,2022-08-18,10,2022,108,217,558,559,570,3,NA,NA
"4","abundance","jags_RW","controls","DM",37.898,0.459,196.9,0.95,2789,2789.01,NA,562,2022-08-18,11,2022,108,217,558,559,570,4,NA,NA
"5","abundance","jags_RW","controls","DM",42.085,0.263,196.9,0.95,2789,2789.01,NA,563,2022-08-18,12,2022,108,217,558,559,570,5,NA,NA
"6","abundance","jags_RW","controls","DM",44.633,0.138,196.9,0.95,2789,2789.01,NA,564,2022-08-18,1,2023,108,217,558,559,570,6,NA,NA
"7","abundance","jags_RW","controls","DM",45.944,0.06,196.9,0.95,2789,2789.01,NA,565,2022-08-18,2,2023,108,217,558,559,570,7,NA,NA
"8","abundance","jags_RW","controls","DM",47.067,0.014,196.9,0.95,2789,2789.01,NA,566,2022-08-18,3,2023,108,217,558,559,570,8,NA,NA
"9","abundance","jags_RW","controls","DM",46.868,0,196.9,0.95,2789,2789.01,NA,567,2022-08-18,4,2023,108,217,558,559,570,9,NA,NA
"10","abundance","jags_RW","controls","DM",47.056,0,196.9,0.95,2789,2789.01,NA,568,2022-08-18,5,2023,108,217,558,559,570,10,NA,NA
"11","abundance","jags_RW","controls","DM",45.961,0,196.9,0.95,2789,2789.01,NA,569,2022-08-18,6,2023,108,217,558,559,570,11,NA,NA
"12","abundance","jags_RW","controls","DM",46.058,0,196.9,0.95,2789,2789.01,NA,570,2022-08-18,7,2023,108,217,558,559,570,12,NA,NA
