"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-02-23",2,2023,"abundance","jags_logistic_competition_covariates","controls","DM",19.035,13.5,24.8,120,0.95,"3052.1",3052,NA,565,217,565,565,577,0,NA,NA
"2023-02-23",3,2023,"abundance","jags_logistic_competition_covariates","controls","DM",18.763,11.788,26.102,120,0.95,"3052.1",3052,NA,566,217,565,565,577,1,NA,NA
"2023-02-23",4,2023,"abundance","jags_logistic_competition_covariates","controls","DM",18.331,10.726,26.869,120,0.95,"3052.1",3052,NA,567,217,565,565,577,2,NA,NA
"2023-02-23",5,2023,"abundance","jags_logistic_competition_covariates","controls","DM",17.948,9.537,27.325,120,0.95,"3052.1",3052,NA,568,217,565,565,577,3,NA,NA
"2023-02-23",6,2023,"abundance","jags_logistic_competition_covariates","controls","DM",17.555,8.468,27.864,120,0.95,"3052.1",3052,NA,569,217,565,565,577,4,NA,NA
"2023-02-23",7,2023,"abundance","jags_logistic_competition_covariates","controls","DM",17.082,7.899,28.012,120,0.95,"3052.1",3052,NA,570,217,565,565,577,5,NA,NA
"2023-02-23",8,2023,"abundance","jags_logistic_competition_covariates","controls","DM",16.023,7.242,26.3,120,0.95,"3052.1",3052,NA,571,217,565,565,577,6,NA,NA
"2023-02-23",9,2023,"abundance","jags_logistic_competition_covariates","controls","DM",14.897,6.742,24.927,120,0.95,"3052.1",3052,NA,572,217,565,565,577,7,NA,NA
"2023-02-23",10,2023,"abundance","jags_logistic_competition_covariates","controls","DM",13.944,6.015,23.773,120,0.95,"3052.1",3052,NA,573,217,565,565,577,8,NA,NA
"2023-02-23",11,2023,"abundance","jags_logistic_competition_covariates","controls","DM",13.43,5.628,23.38,120,0.95,"3052.1",3052,NA,574,217,565,565,577,9,NA,NA
"2023-02-23",12,2023,"abundance","jags_logistic_competition_covariates","controls","DM",13.062,5.254,23.1,120,0.95,"3052.1",3052,NA,575,217,565,565,577,10,NA,NA
"2023-02-23",1,2024,"abundance","jags_logistic_competition_covariates","controls","DM",12.802,4.918,22.95,120,0.95,"3052.1",3052,NA,576,217,565,565,577,11,NA,NA
"2023-02-23",2,2024,"abundance","jags_logistic_competition_covariates","controls","DM",12.639,4.478,22.829,120,0.95,"3052.1",3052,NA,577,217,565,565,577,12,NA,NA
