"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","SF",0.247152848796237,0,1,0.95,1959,"1959.18",,550,2021-12-16,12,2021,75,217,550,550,562,0,,
"abundance","pevGARCH","exclosures","SF",0.30752049404206,0,2,0.95,1959,"1959.18",,551,2021-12-16,1,2022,75,217,550,550,562,1,,
"abundance","pevGARCH","exclosures","SF",0.322245201273137,0,2,0.95,1959,"1959.18",,552,2021-12-16,2,2022,75,217,550,550,562,2,,
"abundance","pevGARCH","exclosures","SF",0.325835710537332,0,2,0.95,1959,"1959.18",,553,2021-12-16,3,2022,75,217,550,550,562,3,,
"abundance","pevGARCH","exclosures","SF",0.32671116514855,0,2,0.95,1959,"1959.18",,554,2021-12-16,4,2022,75,217,550,550,562,4,,
"abundance","pevGARCH","exclosures","SF",0.326924618757004,0,2,0.95,1959,"1959.18",,555,2021-12-16,4,2022,75,217,550,550,562,5,,
"abundance","pevGARCH","exclosures","SF",0.32697666285526,0,2,0.95,1959,"1959.18",,556,2021-12-16,5,2022,75,217,550,550,562,6,,
"abundance","pevGARCH","exclosures","SF",0.326989352194764,0,2,0.95,1959,"1959.18",,557,2021-12-16,6,2022,75,217,550,550,562,7,,
"abundance","pevGARCH","exclosures","SF",0.326992446095918,0,2,0.95,1959,"1959.18",,558,2021-12-16,7,2022,75,217,550,550,562,8,,
"abundance","pevGARCH","exclosures","SF",0.326993200447535,0,2,0.95,1959,"1959.18",,559,2021-12-16,8,2022,75,217,550,550,562,9,,
"abundance","pevGARCH","exclosures","SF",0.326993384372722,0,2,0.95,1959,"1959.18",,560,2021-12-16,9,2022,75,217,550,550,562,10,,
"abundance","pevGARCH","exclosures","SF",0.32699342921716,0,2,0.95,1959,"1959.18",,561,2021-12-16,10,2022,75,217,550,550,562,11,,
"abundance","pevGARCH","exclosures","SF",0.326993440151082,0,2,0.95,1959,"1959.18",,562,2021-12-16,11,2022,75,217,550,550,562,12,,
