"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","all","PF",14.948194621767781,2.5932090026793677,27.303180240856193,217,567,568,580,0.95,126,,3241
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","all","PF",14.962571460303511,-0.16913381279185913,30.094276733398882,217,567,568,580,0.95,126,,3241
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","all","PF",14.647792483924519,-2.8247957415148655,32.1203807093639,217,567,568,580,0.95,126,,3241
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","all","PF",14.05482712340622,-5.480120384066222,33.589774630878665,217,567,568,580,0.95,126,,3241
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","all","PF",13.38153754750401,-8.01792527153994,34.78100036654796,217,567,568,580,0.95,126,,3241
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","all","PF",12.74830236400943,-10.365759238564557,35.862363966583416,217,567,568,580,0.95,126,,3241
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","all","PF",12.34929285741448,-12.360678380762348,37.0592640955913,217,567,568,580,0.95,126,,3241
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","all","PF",12.269180752563516,-13.939701585595563,38.47806309072259,217,567,568,580,0.95,126,,3241
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","all","PF",12.525784649949363,-15.100803055364652,40.15237235526338,217,567,568,580,0.95,126,,3241
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","all","PF",13.072376700684258,-15.902632929397805,42.04738633076632,217,567,568,580,0.95,126,,3241
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","all","PF",13.746038810802778,-16.51737173538796,44.00944935699352,217,567,568,580,0.95,126,,3241
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","all","PF",14.397464618231773,-17.10169176271326,45.896620999176804,217,567,568,580,0.95,126,,3241
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","all","PF",14.850762416423942,-17.83745698346339,47.53898181631127,217,567,568,580,0.95,126,,3241
