"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","exclosures","OL",0.15719366674292537,0,1,217,567,568,580,0.95,126,,3486
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","exclosures","OL",0.17503496775875402,0,1,217,567,568,580,0.95,126,,3486
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","exclosures","OL",0.17180846105695316,0,1,217,567,568,580,0.95,126,,3486
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","exclosures","OL",0.16711331248614603,0,2,217,567,568,580,0.95,126,,3486
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","exclosures","OL",0.16516284985845658,0,1,217,567,568,580,0.95,126,,3486
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","exclosures","OL",0.16685763464739686,0,1,217,567,568,580,0.95,126,,3486
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","exclosures","OL",0.1717586658716383,0,1,217,567,568,580,0.95,126,,3486
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","exclosures","OL",0.17902468367577715,0,1,217,567,568,580,0.95,126,,3486
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","exclosures","OL",0.18667248845183382,0,1,217,567,568,580,0.95,126,,3486
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","exclosures","OL",0.1931064937164662,0,2,217,567,568,580,0.95,126,,3486
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","exclosures","OL",0.1962103907576764,0,1,217,567,568,580,0.95,126,,3486
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","exclosures","OL",0.19512166299870132,0,1,217,567,568,580,0.95,126,,3486
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","exclosures","OL",0.19017269407586257,0,1,217,567,568,580,0.95,126,,3486
