"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","all","PP",0.95,253.573092251937,221,283,2886,"2886.15",,559,2022-09-15,8,2022,112,217,559,559,571,0,,
"abundance","pevGARCH","all","PP",0.95,199.724113297525,167,233,2886,"2886.15",,560,2022-09-15,9,2022,112,217,559,559,571,1,,
"abundance","pevGARCH","all","PP",0.95,152.19329894145,120,183,2886,"2886.15",,561,2022-09-15,10,2022,112,217,559,559,571,2,,
"abundance","pevGARCH","all","PP",0.95,116.532181444901,87,144,2886,"2886.15",,562,2022-09-15,11,2022,112,217,559,559,571,3,,
"abundance","pevGARCH","all","PP",0.95,94.3708837145077,70,119,2886,"2886.15",,563,2022-09-15,12,2022,112,217,559,559,571,4,,
"abundance","pevGARCH","all","PP",0.95,81.4281783156434,59,104,2886,"2886.15",,564,2022-09-15,1,2023,112,217,559,559,571,5,,
"abundance","pevGARCH","all","PP",0.95,90.4782568620386,65,116,2886,"2886.15",,565,2022-09-15,2,2023,112,217,559,559,571,6,,
"abundance","pevGARCH","all","PP",0.95,129.611539999029,95,164,2886,"2886.15",,566,2022-09-15,3,2023,112,217,559,559,571,7,,
"abundance","pevGARCH","all","PP",0.95,202.455837840245,154,249,2886,"2886.15",,567,2022-09-15,4,2023,112,217,559,559,571,8,,
"abundance","pevGARCH","all","PP",0.95,267.250851545686,212,323,2886,"2886.15",,568,2022-09-15,5,2023,112,217,559,559,571,9,,
"abundance","pevGARCH","all","PP",0.95,289.587600255462,229,349,2886,"2886.15",,569,2022-09-15,6,2023,112,217,559,559,571,10,,
"abundance","pevGARCH","all","PP",0.95,344.447527521497,281,406,2886,"2886.15",,570,2022-09-15,7,2023,112,217,559,559,571,11,,
"abundance","pevGARCH","all","PP",0.95,389.153678625173,325,452,2886,"2886.15",,571,2022-09-15,8,2023,112,217,559,559,571,12,,
