"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbGARCH","exclosures","PM",0.5818418398482048,0,3,217,567,568,580,0.95,126,,3454
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbGARCH","exclosures","PM",0.46059171585306885,0,2,217,567,568,580,0.95,126,,3454
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbGARCH","exclosures","PM",0.42541270223517774,0,2,217,567,568,580,0.95,126,,3454
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbGARCH","exclosures","PM",0.41520401668890966,0,2,217,567,568,580,0.95,126,,3454
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbGARCH","exclosures","PM",0.4122413587485196,0,2,217,567,568,580,0.95,126,,3454
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbGARCH","exclosures","PM",0.4113815523232495,0,2,217,567,568,580,0.95,126,,3454
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbGARCH","exclosures","PM",0.41113202274016636,0,2,217,567,568,580,0.95,126,,3454
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbGARCH","exclosures","PM",0.4110596051566049,0,2,217,567,568,580,0.95,126,,3454
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbGARCH","exclosures","PM",0.41103858837549,0,2,217,567,568,580,0.95,126,,3454
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbGARCH","exclosures","PM",0.4110324889570755,0,2,217,567,568,580,0.95,126,,3454
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbGARCH","exclosures","PM",0.4110307188046378,0,2,217,567,568,580,0.95,126,,3454
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbGARCH","exclosures","PM",0.41103020507702115,0,2,217,567,568,580,0.95,126,,3454
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbGARCH","exclosures","PM",0.41145780597120846,0,2,217,567,568,580,0.95,126,,3454
