"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","jags_RW","controls","DM",22.17,9,35,217,567,568,580,0.95,126,,3635
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","jags_RW","controls","DM",22.371,9,37,217,567,568,580,0.95,126,,3635
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","jags_RW","controls","DM",22.575,8,38,217,567,568,580,0.95,126,,3635
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","jags_RW","controls","DM",22.74,7,39,217,567,568,580,0.95,126,,3635
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","jags_RW","controls","DM",22.935,6,40,217,567,568,580,0.95,126,,3635
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","jags_RW","controls","DM",23.109,6,42,217,567,568,580,0.95,126,,3635
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","jags_RW","controls","DM",23.324,5,43,217,567,568,580,0.95,126,,3635
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","jags_RW","controls","DM",23.48,5,44,217,567,568,580,0.95,126,,3635
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","jags_RW","controls","DM",23.653,4,45,217,567,568,580,0.95,126,,3635
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","jags_RW","controls","DM",23.8,3,46,217,567,568,580,0.95,126,,3635
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","jags_RW","controls","DM",23.994,4,48,217,567,568,580,0.95,126,,3635
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","jags_RW","controls","DM",24.117,4,49,217,567,568,580,0.95,126,,3635
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","jags_RW","controls","DM",24.306,3,50,217,567,568,580,0.95,126,,3635
