"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","all","BA",0.8621386369700009,0,6,217,567,568,580,0.95,126,,3459
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","all","BA",1.0711180262401778,0,9,217,567,568,580,0.95,126,,3459
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","all","BA",0.9898238963132633,0,8,217,567,568,580,0.95,126,,3459
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","all","BA",0.8429836108334676,0,6,217,567,568,580,0.95,126,,3459
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","all","BA",0.7190675663318792,0,6,217,567,568,580,0.95,126,,3459
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","all","BA",0.6486421627426782,0,5,217,567,568,580,0.95,126,,3459
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","all","BA",0.629972608360499,0,5,217,567,568,580,0.95,126,,3459
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","all","BA",0.672198262462946,0,5,217,567,568,580,0.95,126,,3459
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","all","BA",0.7679004897282556,0,5,217,567,568,580,0.95,126,,3459
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","all","BA",0.9129540893178586,0,6,217,567,568,580,0.95,126,,3459
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","all","BA",1.0813006218672954,0,8,217,567,568,580,0.95,126,,3459
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","all","BA",1.2235879710315916,0,8,217,567,568,580,0.95,126,,3459
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","all","BA",1.277619174565503,0,7,217,567,568,580,0.95,126,,3459
