"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-07",1,2022,"abundance","jags_logistic","dm_controls","DM",19.932,11.706,28.613,89,0.95,"2338.1",2338,NA,552,217,554,552,566,-2,NA,NA
"2022-04-07",3,2022,"abundance","jags_logistic","dm_controls","DM",32.595,0.21,117.153,89,0.95,"2338.1",2338,NA,553,217,554,552,566,-1,NA,NA
"2022-04-07",4,2022,"abundance","jags_logistic","dm_controls","DM",41.662,1.417,196.9,89,0.95,"2338.1",2338,NA,554,217,554,552,566,0,NA,NA
"2022-04-07",4,2022,"abundance","jags_logistic","dm_controls","DM",46.634,0.743,196.9,89,0.95,"2338.1",2338,NA,555,217,554,552,566,1,NA,NA
"2022-04-07",5,2022,"abundance","jags_logistic","dm_controls","DM",48.385,0.441,196.9,89,0.95,"2338.1",2338,NA,556,217,554,552,566,2,NA,NA
"2022-04-07",6,2022,"abundance","jags_logistic","dm_controls","DM",49.65,0.246,196.9,89,0.95,"2338.1",2338,NA,557,217,554,552,566,3,NA,NA
"2022-04-07",7,2022,"abundance","jags_logistic","dm_controls","DM",49.764,0.144,196.9,89,0.95,"2338.1",2338,NA,558,217,554,552,566,4,NA,NA
"2022-04-07",8,2022,"abundance","jags_logistic","dm_controls","DM",49.189,0.067,196.9,89,0.95,"2338.1",2338,NA,559,217,554,552,566,5,NA,NA
"2022-04-07",9,2022,"abundance","jags_logistic","dm_controls","DM",48.327,0.022,196.9,89,0.95,"2338.1",2338,NA,560,217,554,552,566,6,NA,NA
"2022-04-07",10,2022,"abundance","jags_logistic","dm_controls","DM",48.027,0,196.9,89,0.95,"2338.1",2338,NA,561,217,554,552,566,7,NA,NA
"2022-04-07",11,2022,"abundance","jags_logistic","dm_controls","DM",47.026,0,196.9,89,0.95,"2338.1",2338,NA,562,217,554,552,566,8,NA,NA
"2022-04-07",12,2022,"abundance","jags_logistic","dm_controls","DM",45.846,0,196.9,89,0.95,"2338.1",2338,NA,563,217,554,552,566,9,NA,NA
"2022-04-07",1,2023,"abundance","jags_logistic","dm_controls","DM",44.675,0,196.9,89,0.95,"2338.1",2338,NA,564,217,554,552,566,10,NA,NA
"2022-04-07",2,2023,"abundance","jags_logistic","dm_controls","DM",43.693,0,196.9,89,0.95,"2338.1",2338,NA,565,217,554,552,566,11,NA,NA
"2022-04-07",3,2023,"abundance","jags_logistic","dm_controls","DM",43.078,0,196.9,89,0.95,"2338.1",2338,NA,566,217,554,552,566,12,NA,NA
