"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","controls","PB",0.7404758038310197,-5.093568954870518,6.574520562532557,217,567,568,580,0.95,126,,3210
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","controls","PB",0.7425827733519821,-6.5336160719650564,8.01878161866902,217,567,568,580,0.95,126,,3210
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","controls","PB",0.7446897428729444,-7.731751788020375,9.221131273766265,217,567,568,580,0.95,126,,3210
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","controls","PB",0.7467967123939068,-8.779852877924464,10.273446302712278,217,567,568,580,0.95,126,,3210
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","controls","PB",0.7489036819148691,-9.723156469114311,11.22096383294405,217,567,568,580,0.95,126,,3210
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","controls","PB",0.7510106514358315,-10.587906192638538,12.0899274955102,217,567,568,580,0.95,126,,3210
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","controls","PB",0.7531176209567938,-11.390935515739107,12.897170757652693,217,567,568,580,0.95,126,,3210
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","controls","PB",0.7552245904777559,-12.143807077711669,13.65425625866718,217,567,568,580,0.95,126,,3210
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","controls","PB",0.7573315599987183,-12.854869193994508,14.369532313991945,217,567,568,580,0.95,126,,3210
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","controls","PB",0.7594385295196806,-13.53038304939004,15.0492601084294,217,567,568,580,0.95,126,,3210
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","controls","PB",0.761545499040643,-14.175187482007589,15.698278480088875,217,567,568,580,0.95,126,,3210
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","controls","PB",0.7636524685616053,-14.793114018635986,16.320418955759198,217,567,568,580,0.95,126,,3210
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","controls","PB",0.7657594380825676,-15.387258079621489,16.918776955786626,217,567,568,580,0.95,126,,3210
