"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbGARCH","controls","OT",3.498964445774277,0,8,217,567,568,580,0.95,126,,3438
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbGARCH","controls","OT",3.155867083279316,0,9,217,567,568,580,0.95,126,,3438
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbGARCH","controls","OT",2.893534726131318,0,9,217,567,568,580,0.95,126,,3438
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbGARCH","controls","OT",2.714884277065806,0,9,217,567,568,580,0.95,126,,3438
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbGARCH","controls","OT",2.593065842052988,0,8,217,567,568,580,0.95,126,,3438
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbGARCH","controls","OT",2.509925451798869,0,8,217,567,568,580,0.95,126,,3438
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbGARCH","controls","OT",2.475642755694689,0,8,217,567,568,580,0.95,126,,3438
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbGARCH","controls","OT",2.492796090277126,0,8,217,567,568,580,0.95,126,,3438
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbGARCH","controls","OT",2.499739951789959,0,8,217,567,568,580,0.95,126,,3438
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbGARCH","controls","OT",2.498895957864892,0,8,217,567,568,580,0.95,126,,3438
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbGARCH","controls","OT",2.4984867021476975,0,9,217,567,568,580,0.95,126,,3438
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbGARCH","controls","OT",2.520929543996577,0,8,217,567,568,580,0.95,126,,3438
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbGARCH","controls","OT",2.5133711525111155,0,9,217,567,568,580,0.95,126,,3438
