"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","AutoArima","controls","DM",7.60160993484384,-0.943040398480015,16.1462602681677,0.95,1748,1748.01,NA,545,2021-09-23,7,2021,69,217,547,545,559,-2,NA,NA
"2","abundance","AutoArima","controls","DM",7.54541149241404,-2.25564759305953,17.3464705778876,0.95,1748,1748.01,NA,546,2021-09-23,8,2021,69,217,547,545,559,-1,NA,NA
"3","abundance","AutoArima","controls","DM",7.58763862226775,-3.65682660913828,18.8321038536738,0.95,1748,1748.01,NA,547,2021-09-23,9,2021,69,217,547,545,559,0,NA,NA
"4","abundance","AutoArima","controls","DM",7.53968552838227,-4.71178006728835,19.7911511240529,0.95,1748,1748.01,NA,548,2021-09-23,10,2021,69,217,547,545,559,1,NA,NA
"5","abundance","AutoArima","controls","DM",7.55705742313437,-5.8080672270397,20.9221820733084,0.95,1748,1748.01,NA,549,2021-09-23,11,2021,69,217,547,545,559,2,NA,NA
"6","abundance","AutoArima","controls","DM",7.55267328331558,-6.78372201163615,21.8890685782673,0.95,1748,1748.01,NA,550,2021-09-23,12,2021,69,217,547,545,559,3,NA,NA
"7","abundance","AutoArima","controls","DM",7.5555855139124,-7.70815635095995,22.8193273787848,0.95,1748,1748.01,NA,551,2021-09-23,1,2022,69,217,547,545,559,4,NA,NA
"8","abundance","AutoArima","controls","DM",7.55383930852535,-8.57328464521614,23.6809632622668,0.95,1748,1748.01,NA,552,2021-09-23,2,2022,69,217,547,545,559,5,NA,NA
"9","abundance","AutoArima","controls","DM",7.55448026447849,-9.39734536440143,24.5063058933584,0.95,1748,1748.01,NA,553,2021-09-23,3,2022,69,217,547,545,559,6,NA,NA
"10","abundance","AutoArima","controls","DM",7.55423141272215,-10.182124576844,25.2905874022883,0.95,1748,1748.01,NA,554,2021-09-23,4,2022,69,217,547,545,559,7,NA,NA
"11","abundance","AutoArima","controls","DM",7.55437027859932,-10.9340357840948,26.0427763412934,0.95,1748,1748.01,NA,555,2021-09-23,4,2022,69,217,547,545,559,8,NA,NA
"12","abundance","AutoArima","controls","DM",7.55430274014681,-11.6563351132118,26.7649405935054,0.95,1748,1748.01,NA,556,2021-09-23,5,2022,69,217,547,545,559,9,NA,NA
"13","abundance","AutoArima","controls","DM",7.55432986102824,-12.3525310503961,27.4611907724526,0.95,1748,1748.01,NA,557,2021-09-23,6,2022,69,217,547,545,559,10,NA,NA
"14","abundance","AutoArima","controls","DM",7.55431771485312,-13.0251547929563,28.1337902226625,0.95,1748,1748.01,NA,558,2021-09-23,7,2022,69,217,547,545,559,11,NA,NA
"15","abundance","AutoArima","controls","DM",7.55432380313759,-13.6764940187429,28.7851416250181,0.95,1748,1748.01,NA,559,2021-09-23,8,2022,69,217,547,545,559,12,NA,NA
