"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","exclosures","PE",1.6969843796482191,-1.441005058791756,4.834973818088194,217,567,568,580,0.95,126,,3412
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","exclosures","PE",1.57123184658981,-2.2720046246205223,5.414468317800142,217,567,568,580,0.95,126,,3412
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","exclosures","PE",1.511095170780611,-2.926692051644735,5.948882393205957,217,567,568,580,0.95,126,,3412
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","exclosures","PE",1.5280788376511327,-3.433518111860393,6.489675787162659,217,567,568,580,0.95,126,,3412
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","exclosures","PE",1.6165640020040275,-3.8185931389885397,7.051721142996595,217,567,568,580,0.95,126,,3412
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","exclosures","PE",1.7598991515098639,-4.11074152946891,7.630539832488638,217,567,568,580,0.95,126,,3412
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","exclosures","PE",1.9152464156237392,-4.360732461256211,8.19122529250369,217,567,568,580,0.95,126,,3412
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","exclosures","PE",2.049530174084423,-4.607150659553595,8.706211007722441,217,567,568,580,0.95,126,,3412
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","exclosures","PE",2.1229628124229833,-4.893794884605193,9.139720509451159,217,567,568,580,0.95,126,,3412
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","exclosures","PE",2.121690602372954,-5.237546955736214,9.48092816048212,217,567,568,580,0.95,126,,3412
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","exclosures","PE",2.044542504268681,-5.6419304381519835,9.731015446689344,217,567,568,580,0.95,126,,3412
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","exclosures","PE",1.9102927648143142,-6.090041925212435,9.910627454841062,217,567,568,580,0.95,126,,3412
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","exclosures","PE",1.7547959869581031,-6.5475436839013,10.057135657817506,217,567,568,580,0.95,126,,3412
