"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_logistic","controls","DM",12.776,6.456,19.84,0.95,2766,2766.01,NA,558,2022-08-11,7,2022,107,217,558,558,570,0,NA,NA
"2","abundance","jags_logistic","controls","DM",21.352,0.095,74.023,0.95,2766,2766.01,NA,559,2022-08-11,8,2022,107,217,558,558,570,1,NA,NA
"3","abundance","jags_logistic","controls","DM",29.587,0,143.382,0.95,2766,2766.01,NA,560,2022-08-11,9,2022,107,217,558,558,570,2,NA,NA
"4","abundance","jags_logistic","controls","DM",35.068,0.441,196.9,0.95,2766,2766.01,NA,561,2022-08-11,10,2022,107,217,558,558,570,3,NA,NA
"5","abundance","jags_logistic","controls","DM",38.343,0.236,196.9,0.95,2766,2766.01,NA,562,2022-08-11,11,2022,107,217,558,558,570,4,NA,NA
"6","abundance","jags_logistic","controls","DM",39.856,0.131,196.9,0.95,2766,2766.01,NA,563,2022-08-11,12,2022,107,217,558,558,570,5,NA,NA
"7","abundance","jags_logistic","controls","DM",40.94,0.066,196.9,0.95,2766,2766.01,NA,564,2022-08-11,1,2023,107,217,558,558,570,6,NA,NA
"8","abundance","jags_logistic","controls","DM",41.805,0.014,196.9,0.95,2766,2766.01,NA,565,2022-08-11,2,2023,107,217,558,558,570,7,NA,NA
"9","abundance","jags_logistic","controls","DM",41.54,0,196.9,0.95,2766,2766.01,NA,566,2022-08-11,3,2023,107,217,558,558,570,8,NA,NA
"10","abundance","jags_logistic","controls","DM",41.348,0,196.9,0.95,2766,2766.01,NA,567,2022-08-11,4,2023,107,217,558,558,570,9,NA,NA
"11","abundance","jags_logistic","controls","DM",41.432,0,196.9,0.95,2766,2766.01,NA,568,2022-08-11,5,2023,107,217,558,558,570,10,NA,NA
"12","abundance","jags_logistic","controls","DM",40.844,0,196.9,0.95,2766,2766.01,NA,569,2022-08-11,6,2023,107,217,558,558,570,11,NA,NA
"13","abundance","jags_logistic","controls","DM",40.1,0,196.9,0.95,2766,2766.01,NA,570,2022-08-11,7,2023,107,217,558,558,570,12,NA,NA
