"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pevGARCH","all","RM",15.72898991985834,8,23,217,567,568,580,0.95,126,,3601
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pevGARCH","all","RM",7.155366619764953,2,15,217,567,568,580,0.95,126,,3601
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pevGARCH","all","RM",4.217332666340563,0,10,217,567,568,580,0.95,126,,3601
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pevGARCH","all","RM",1.9366381730555275,0,6,217,567,568,580,0.95,126,,3601
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pevGARCH","all","RM",1.4597478366730219,0,5,217,567,568,580,0.95,126,,3601
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pevGARCH","all","RM",1.315420416009556,0,5,217,567,568,580,0.95,126,,3601
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pevGARCH","all","RM",1.5668565989415062,0,5,217,567,568,580,0.95,126,,3601
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pevGARCH","all","RM",1.7222995650622832,0,6,217,567,568,580,0.95,126,,3601
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pevGARCH","all","RM",2.5123873924559654,0,8,217,567,568,580,0.95,126,,3601
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pevGARCH","all","RM",5.335588547156392,0,15,217,567,568,580,0.95,126,,3601
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pevGARCH","all","RM",6.428656397232956,0,18,217,567,568,580,0.95,126,,3601
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pevGARCH","all","RM",5.1804939106687895,0,15,217,567,568,580,0.95,126,,3601
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pevGARCH","all","RM",2.6830418222269716,0,9,217,567,568,580,0.95,126,,3601
