"","currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","ESSS",0.95,"controls","DM",13.5977093989576,6.44890343095267,20.7465153669625,2875,2875.01,NA,559,2022-09-15,8,2022,112,217,559,559,571,0,NA,NA
"2","abundance","ESSS",0.95,"controls","DM",13.5977093989576,4.5736857805296,22.6217330173855,2875,2875.01,NA,560,2022-09-15,9,2022,112,217,559,559,571,1,NA,NA
"3","abundance","ESSS",0.95,"controls","DM",13.5977093989576,3.02602184380777,24.1693969541074,2875,2875.01,NA,561,2022-09-15,10,2022,112,217,559,559,571,2,NA,NA
"4","abundance","ESSS",0.95,"controls","DM",13.5977093989576,1.67763585633743,25.5177829415777,2875,2875.01,NA,562,2022-09-15,11,2022,112,217,559,559,571,3,NA,NA
"5","abundance","ESSS",0.95,"controls","DM",13.5977093989576,0.466992405615734,26.7284263922994,2875,2875.01,NA,563,2022-09-15,12,2022,112,217,559,559,571,4,NA,NA
"6","abundance","ESSS",0.95,"controls","DM",13.5977093989576,-0.641086345662108,27.8365051435772,2875,2875.01,NA,564,2022-09-15,1,2023,112,217,559,559,571,5,NA,NA
"7","abundance","ESSS",0.95,"controls","DM",13.5977093989576,-1.66894969053424,28.8643684884494,2875,2875.01,NA,565,2022-09-15,2,2023,112,217,559,559,571,6,NA,NA
"8","abundance","ESSS",0.95,"controls","DM",13.5977093989576,-2.63184559347911,29.8272643913942,2875,2875.01,NA,566,2022-09-15,3,2023,112,217,559,559,571,7,NA,NA
"9","abundance","ESSS",0.95,"controls","DM",13.5977093989576,-3.54072783289906,30.7361466308142,2875,2875.01,NA,567,2022-09-15,4,2023,112,217,559,559,571,8,NA,NA
"10","abundance","ESSS",0.95,"controls","DM",13.5977093989576,-4.40377960190158,31.5991983998167,2875,2875.01,NA,568,2022-09-15,5,2023,112,217,559,559,571,9,NA,NA
"11","abundance","ESSS",0.95,"controls","DM",13.5977093989576,-5.2273053884421,32.4227241863572,2875,2875.01,NA,569,2022-09-15,6,2023,112,217,559,559,571,10,NA,NA
"12","abundance","ESSS",0.95,"controls","DM",13.5977093989576,-6.01628451466389,33.211703312579,2875,2875.01,NA,570,2022-09-15,7,2023,112,217,559,559,571,11,NA,NA
"13","abundance","ESSS",0.95,"controls","DM",13.5977093989576,-6.77473112105238,33.9701499189675,2875,2875.01,NA,571,2022-09-15,8,2023,112,217,559,559,571,12,NA,NA
