"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pevGARCH","exclosures","total",56.733481523962084,43,71,217,567,568,580,0.95,126,,3634
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pevGARCH","exclosures","total",56.81015916162637,38,76,217,567,568,580,0.95,126,,3634
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pevGARCH","exclosures","total",52.4853592639102,33,74,217,567,568,580,0.95,126,,3634
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pevGARCH","exclosures","total",50.28188865382369,29,72,217,567,568,580,0.95,126,,3634
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pevGARCH","exclosures","total",45.52949416192449,26,68,217,567,568,580,0.95,126,,3634
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pevGARCH","exclosures","total",41.65640925184526,23,63,217,567,568,580,0.95,126,,3634
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pevGARCH","exclosures","total",37.332707958184585,20,57,217,567,568,580,0.95,126,,3634
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pevGARCH","exclosures","total",34.48279874406116,18,53,217,567,568,580,0.95,126,,3634
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pevGARCH","exclosures","total",31.054214400403907,14,49,217,567,568,580,0.95,126,,3634
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pevGARCH","exclosures","total",28.96776149758625,13,48,217,567,568,580,0.95,126,,3634
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pevGARCH","exclosures","total",28.05846363982351,11,46,217,567,568,580,0.95,126,,3634
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pevGARCH","exclosures","total",27.58077661020504,12,46,217,567,568,580,0.95,126,,3634
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pevGARCH","exclosures","total",29.663865564385407,12,50,217,567,568,580,0.95,126,,3634
