"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","PP",0.95,5.5808726437652,1,11,3136,"3136.13",,566,2023-03-16,3,2023,123,217,565,566,577,1,,
"abundance","pevGARCH","controls","PP",0.95,10.2680706048179,3,19,3136,"3136.13",,567,2023-03-16,4,2023,123,217,565,566,577,2,,
"abundance","pevGARCH","controls","PP",0.95,17.2838244552577,5,31,3136,"3136.13",,568,2023-03-16,5,2023,123,217,565,566,577,3,,
"abundance","pevGARCH","controls","PP",0.95,24.7883497638151,8,44,3136,"3136.13",,569,2023-03-16,6,2023,123,217,565,566,577,4,,
"abundance","pevGARCH","controls","PP",0.95,32.5220265861612,12,54,3136,"3136.13",,570,2023-03-16,7,2023,123,217,565,566,577,5,,
"abundance","pevGARCH","controls","PP",0.95,38.9437405240052,15,63,3136,"3136.13",,571,2023-03-16,8,2023,123,217,565,566,577,6,,
"abundance","pevGARCH","controls","PP",0.95,47.7761913744481,21,73,3136,"3136.13",,572,2023-03-16,9,2023,123,217,565,566,577,7,,
"abundance","pevGARCH","controls","PP",0.95,50.4363083761238,24,76,3136,"3136.13",,573,2023-03-16,10,2023,123,217,565,566,577,8,,
"abundance","pevGARCH","controls","PP",0.95,55.1499242123704,28,82,3136,"3136.13",,574,2023-03-16,11,2023,123,217,565,566,577,9,,
"abundance","pevGARCH","controls","PP",0.95,43.4998582276373,23,65,3136,"3136.13",,575,2023-03-16,12,2023,123,217,565,566,577,10,,
"abundance","pevGARCH","controls","PP",0.95,35.5084790300261,18,53,3136,"3136.13",,576,2023-03-16,1,2024,123,217,565,566,577,11,,
"abundance","pevGARCH","controls","PP",0.95,25.3030579197735,12,40,3136,"3136.13",,577,2023-03-16,2,2024,123,217,565,566,577,12,,
