"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-10-13",8,2022,"abundance","nbsGARCH",116,0.95,"exclosures","BA",0.103086165363164,0,1,"2972.1",2972,NA,559,217,560,559,572,-1,NA,NA
"2022-10-13",9,2022,"abundance","nbsGARCH",116,0.95,"exclosures","BA",0.109963524681142,0,1,"2972.1",2972,NA,560,217,560,559,572,0,NA,NA
"2022-10-13",10,2022,"abundance","nbsGARCH",116,0.95,"exclosures","BA",0.117930928764069,0,1,"2972.1",2972,NA,561,217,560,559,572,1,NA,NA
"2022-10-13",11,2022,"abundance","nbsGARCH",116,0.95,"exclosures","BA",0.13745567343584,0,2,"2972.1",2972,NA,562,217,560,559,572,2,NA,NA
"2022-10-13",12,2022,"abundance","nbsGARCH",116,0.95,"exclosures","BA",0.167892708267684,0,2,"2972.1",2972,NA,563,217,560,559,572,3,NA,NA
"2022-10-13",1,2023,"abundance","nbsGARCH",116,0.95,"exclosures","BA",0.207919865878109,0,2,"2972.1",2972,NA,564,217,560,559,572,4,NA,NA
"2022-10-13",2,2023,"abundance","nbsGARCH",116,0.95,"exclosures","BA",0.245568066697148,0,2,"2972.1",2972,NA,565,217,560,559,572,5,NA,NA
"2022-10-13",3,2023,"abundance","nbsGARCH",116,0.95,"exclosures","BA",0.265122640970315,0,2,"2972.1",2972,NA,566,217,560,559,572,6,NA,NA
"2022-10-13",4,2023,"abundance","nbsGARCH",116,0.95,"exclosures","BA",0.256340783334479,0,2,"2972.1",2972,NA,567,217,560,559,572,7,NA,NA
"2022-10-13",5,2023,"abundance","nbsGARCH",116,0.95,"exclosures","BA",0.223303720734307,0,2,"2972.1",2972,NA,568,217,560,559,572,8,NA,NA
"2022-10-13",6,2023,"abundance","nbsGARCH",116,0.95,"exclosures","BA",0.180671827477469,0,2,"2972.1",2972,NA,569,217,560,559,572,9,NA,NA
"2022-10-13",7,2023,"abundance","nbsGARCH",116,0.95,"exclosures","BA",0.145256233647267,0,2,"2972.1",2972,NA,570,217,560,559,572,10,NA,NA
"2022-10-13",8,2023,"abundance","nbsGARCH",116,0.95,"exclosures","BA",0.121574294368549,0,1,"2972.1",2972,NA,571,217,560,559,572,11,NA,NA
"2022-10-13",9,2023,"abundance","nbsGARCH",116,0.95,"exclosures","BA",0.111935342584042,0,1,"2972.1",2972,NA,572,217,560,559,572,12,NA,NA
