"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","controls","NA",0.04758651367705082,-1.0575490360425261,1.1527220633966277,217,567,568,580,0.95,126,,3395
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","controls","NA",0.066285350445947,-1.2872237462656293,1.4197944471575235,217,567,568,580,0.95,126,,3395
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","controls","NA",0.07433680452155783,-1.488560878152514,1.6372344871956295,217,567,568,580,0.95,126,,3395
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","controls","NA",0.07017497701672408,-1.6771977531513358,1.817547707184784,217,567,568,580,0.95,126,,3395
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","controls","NA",0.05518142917572198,-1.8589694921891466,1.9693323505405906,217,567,568,580,0.95,126,,3395
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","controls","NA",0.03216020062112432,-2.0353590958762435,2.099679497118492,217,567,568,580,0.95,126,,3395
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","controls","NA",0.00800515349845812,-2.2022659459406957,2.218276252937612,217,567,568,580,0.95,126,,3395
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","controls","NA",-0.012141546112106244,-2.3564880701232136,2.332204977899001,217,567,568,580,0.95,126,,3395
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","controls","NA",-0.02232691704167252,-2.4934851305662455,2.4488312964829007,217,567,568,580,0.95,126,,3395
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","controls","NA",-0.02062473805889089,-2.612397337631808,2.5711478615140257,217,567,568,580,0.95,126,,3395
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","controls","NA",-0.007312340836680566,-2.714330534259833,2.6997058525864723,217,567,568,580,0.95,126,,3395
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","controls","NA",0.014411170416059216,-2.803142696176547,2.8319650370086658,217,567,568,580,0.95,126,,3395
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","controls","NA",0.03873871622106952,-2.8851751133535886,2.9626525457957276,217,567,568,580,0.95,126,,3395
