"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","PB",0.95,3.39998947210651,0,7,2432,"2432.07",,554,2022-04-28,4,2022,92,217,554,554,566,0,,
"abundance","pevGARCH","exclosures","PB",0.95,4.14588282632189,0,10,2432,"2432.07",,555,2022-04-28,4,2022,92,217,554,554,566,1,,
"abundance","pevGARCH","exclosures","PB",0.95,4.91660733872664,0,12,2432,"2432.07",,556,2022-04-28,5,2022,92,217,554,554,566,2,,
"abundance","pevGARCH","exclosures","PB",0.95,5.58678024615337,0,13,2432,"2432.07",,557,2022-04-28,6,2022,92,217,554,554,566,3,,
"abundance","pevGARCH","exclosures","PB",0.95,6.38905176818706,0,16,2432,"2432.07",,558,2022-04-28,7,2022,92,217,554,554,566,4,,
"abundance","pevGARCH","exclosures","PB",0.95,6.95928155218119,0,17,2432,"2432.07",,559,2022-04-28,8,2022,92,217,554,554,566,5,,
"abundance","pevGARCH","exclosures","PB",0.95,7.1795742441656,0,16,2432,"2432.07",,560,2022-04-28,9,2022,92,217,554,554,566,6,,
"abundance","pevGARCH","exclosures","PB",0.95,7.36108829153361,1,18,2432,"2432.07",,561,2022-04-28,10,2022,92,217,554,554,566,7,,
"abundance","pevGARCH","exclosures","PB",0.95,6.94535945761586,0,17,2432,"2432.07",,562,2022-04-28,11,2022,92,217,554,554,566,8,,
"abundance","pevGARCH","exclosures","PB",0.95,6.67417741926495,0,18,2432,"2432.07",,563,2022-04-28,12,2022,92,217,554,554,566,9,,
"abundance","pevGARCH","exclosures","PB",0.95,5.86311229886692,0,15,2432,"2432.07",,564,2022-04-28,1,2023,92,217,554,554,566,10,,
"abundance","pevGARCH","exclosures","PB",0.95,5.34586241517431,0,14,2432,"2432.07",,565,2022-04-28,2,2023,92,217,554,554,566,11,,
"abundance","pevGARCH","exclosures","PB",0.95,5.35489976139797,0,14,2432,"2432.07",,566,2022-04-28,3,2023,92,217,554,554,566,12,,
