"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-07-07",4,2022,555,"abundance","jags_RW","dm_controls","DM",21.213,12.636,30.077,102,0.95,217,557,2657
"2022-07-07",5,2022,556,"abundance","jags_RW","dm_controls","DM",35.649,0.134,125.827,102,0.95,217,557,2657
"2022-07-07",6,2022,557,"abundance","jags_RW","dm_controls","DM",45.584,1.644,196.9,102,0.95,217,557,2657
"2022-07-07",7,2022,558,"abundance","jags_RW","dm_controls","DM",50.501,0.879,196.9,102,0.95,217,557,2657
"2022-07-07",8,2022,559,"abundance","jags_RW","dm_controls","DM",53.127,0.526,196.9,102,0.95,217,557,2657
"2022-07-07",9,2022,560,"abundance","jags_RW","dm_controls","DM",54.969,0.306,196.9,102,0.95,217,557,2657
"2022-07-07",10,2022,561,"abundance","jags_RW","dm_controls","DM",54.802,0.18,196.9,102,0.95,217,557,2657
"2022-07-07",11,2022,562,"abundance","jags_RW","dm_controls","DM",54.401,0.107,196.9,102,0.95,217,557,2657
"2022-07-07",12,2022,563,"abundance","jags_RW","dm_controls","DM",53.942,0.056,196.9,102,0.95,217,557,2657
"2022-07-07",1,2023,564,"abundance","jags_RW","dm_controls","DM",53.319,0.007,196.9,102,0.95,217,557,2657
"2022-07-07",2,2023,565,"abundance","jags_RW","dm_controls","DM",52.179,0,196.9,102,0.95,217,557,2657
"2022-07-07",3,2023,566,"abundance","jags_RW","dm_controls","DM",51.65,0,196.9,102,0.95,217,557,2657
"2022-07-07",4,2023,567,"abundance","jags_RW","dm_controls","DM",50.084,0,196.9,102,0.95,217,557,2657
"2022-07-07",5,2023,568,"abundance","jags_RW","dm_controls","DM",49.201,0,196.9,102,0.95,217,557,2657
"2022-07-07",6,2023,569,"abundance","jags_RW","dm_controls","DM",48.2,0,196.9,102,0.95,217,557,2657
