"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","NaiveArima","controls","RM",3,0.01626896041681647,5.9837310395831835,217,567,568,580,0.95,126,,3356
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","NaiveArima","controls","RM",3,-0.6543092883413988,6.654309288341398,217,567,568,580,0.95,126,,3356
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","NaiveArima","controls","RM",3,-1.219632902652112,7.219632902652112,217,567,568,580,0.95,126,,3356
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","NaiveArima","controls","RM",3,-1.7176930052124382,7.717693005212438,217,567,568,580,0.95,126,,3356
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","NaiveArima","controls","RM",3,-2.1679737566783794,8.167973756678379,217,567,568,580,0.95,126,,3356
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","NaiveArima","controls","RM",3,-2.5820496422015555,8.582049642201556,217,567,568,580,0.95,126,,3356
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","NaiveArima","controls","RM",3,-2.967462079166367,8.967462079166367,217,567,568,580,0.95,126,,3356
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","NaiveArima","controls","RM",3,-3.3294493539781698,9.32944935397817,217,567,568,580,0.95,126,,3356
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","NaiveArima","controls","RM",3,-3.671825431084115,9.671825431084116,217,567,568,580,0.95,126,,3356
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","NaiveArima","controls","RM",3,-3.9974695455676557,9.997469545567656,217,567,568,580,0.95,126,,3356
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","NaiveArima","controls","RM",3,-4.308618576682798,10.308618576682797,217,567,568,580,0.95,126,,3356
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","NaiveArima","controls","RM",3,-4.607051397073571,10.60705139707357,217,567,568,580,0.95,126,,3356
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","NaiveArima","controls","RM",3,-4.894210309841322,10.894210309841322,217,567,568,580,0.95,126,,3356
