"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","ESSS","all","PM",7.999999924333037,3.6035814512389326,12.39641839742714,217,567,568,580,0.95,126,,3290
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","ESSS","all","PM",7.999999924333037,1.7828484955219235,14.21715135314415,217,567,568,580,0.95,126,,3290
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","ESSS","all","PM",7.999999924333037,0.38570754834871135,15.614292300317363,217,567,568,580,0.95,126,,3290
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","ESSS","all","PM",7.999999924333037,-0.7921513985900388,16.79215124725611,217,567,568,580,0.95,126,,3290
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","ESSS","all","PM",7.999999924333037,-1.8298729834609881,17.829872832127062,217,567,568,580,0.95,126,,3290
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","ESSS","all","PM",7.999999924333037,-2.7680490113650125,18.768048860031087,217,567,568,580,0.95,126,,3290
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","ESSS","all","PM",7.999999924333037,-3.630793444126092,19.630793292792166,217,567,568,580,0.95,126,,3290
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","ESSS","all","PM",7.999999924333037,-4.433818108676689,20.43381795734276,217,567,568,580,0.95,126,,3290
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","ESSS","all","PM",7.999999924333037,-5.1880366003435165,21.18803644900959,217,567,568,580,0.95,126,,3290
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","ESSS","all","PM",7.999999924333037,-5.901395109058675,21.901394957724747,217,567,568,580,0.95,126,,3290
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","ESSS","all","PM",7.999999924333037,-6.579892406291793,22.579892254957866,217,567,568,580,0.95,126,,3290
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","ESSS","all","PM",7.999999924333037,-7.228188965709591,23.228188814375663,217,567,568,580,0.95,126,,3290
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","ESSS","all","PM",7.999999924333037,-7.849991033677717,23.84999088234379,217,567,568,580,0.95,126,,3290
