"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","psGARCH","all","DM",50.16572420127923,37,64,217,567,568,580,0.95,126,,3542
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","psGARCH","all","DM",48.53101296647579,31,68,217,567,568,580,0.95,126,,3542
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","psGARCH","all","DM",47.06123182831103,28,68,217,567,568,580,0.95,126,,3542
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","psGARCH","all","DM",45.72957718686019,24,68,217,567,568,580,0.95,126,,3542
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","psGARCH","all","DM",44.44210683183615,23,69,217,567,568,580,0.95,126,,3542
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","psGARCH","all","DM",43.28415653997512,21,71,217,567,568,580,0.95,126,,3542
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","psGARCH","all","DM",42.08035787463066,20,69,217,567,568,580,0.95,126,,3542
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","psGARCH","all","DM",41.32208600812911,19,69,217,567,568,580,0.95,126,,3542
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","psGARCH","all","DM",40.88998686844786,18,68,217,567,568,580,0.95,126,,3542
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","psGARCH","all","DM",40.68620477323072,18,70,217,567,568,580,0.95,126,,3542
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","psGARCH","all","DM",40.4018710505849,17,68,217,567,568,580,0.95,126,,3542
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","psGARCH","all","DM",40.378187784606894,19,70,217,567,568,580,0.95,126,,3542
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","psGARCH","all","DM",40.184369362923846,17,70,217,567,568,580,0.95,126,,3542
