"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pevGARCH","all","PF",12.585753536445377,6,20,217,567,568,580,0.95,126,,3597
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pevGARCH","all","PF",10.853826962292564,4,21,217,567,568,580,0.95,126,,3597
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pevGARCH","all","PF",7.953415586258084,2,17,217,567,568,580,0.95,126,,3597
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pevGARCH","all","PF",5.28096688685239,0,13,217,567,568,580,0.95,126,,3597
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pevGARCH","all","PF",3.8657479076898085,0,11,217,567,568,580,0.95,126,,3597
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pevGARCH","all","PF",2.7144273617623695,0,8,217,567,568,580,0.95,126,,3597
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pevGARCH","all","PF",2.011527648652775,0,7,217,567,568,580,0.95,126,,3597
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pevGARCH","all","PF",1.65475854635805,0,5,217,567,568,580,0.95,126,,3597
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pevGARCH","all","PF",1.6927500128018604,0,6,217,567,568,580,0.95,126,,3597
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pevGARCH","all","PF",2.255837480590564,0,7,217,567,568,580,0.95,126,,3597
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pevGARCH","all","PF",2.8406726124875368,0,9,217,567,568,580,0.95,126,,3597
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pevGARCH","all","PF",2.702013718814218,0,8,217,567,568,580,0.95,126,,3597
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pevGARCH","all","PF",2.4668554732050487,0,8,217,567,568,580,0.95,126,,3597
