"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH",0.95,"all","PH",0.0328051153590667,0,1,2396,"2396.12",,552,2022-04-21,1,2022,91,217,554,552,566,-2,,
"abundance","nbGARCH",0.95,"all","PH",0.033715288826222,0,1,2396,"2396.12",,553,2022-04-21,3,2022,91,217,554,552,566,-1,,
"abundance","nbGARCH",0.95,"all","PH",0.0337422358847159,0,1,2396,"2396.12",,554,2022-04-21,4,2022,91,217,554,552,566,0,,
"abundance","nbGARCH",0.95,"all","PH",0.031351565115467,0,1,2396,"2396.12",,555,2022-04-21,4,2022,91,217,554,552,566,1,,
"abundance","nbGARCH",0.95,"all","PH",0.0299731387322492,0,1,2396,"2396.12",,556,2022-04-21,5,2022,91,217,554,552,566,2,,
"abundance","nbGARCH",0.95,"all","PH",0.0299391710342023,0,1,2396,"2396.12",,557,2022-04-21,6,2022,91,217,554,552,566,3,,
"abundance","nbGARCH",0.95,"all","PH",0.0312541189879313,0,1,2396,"2396.12",,558,2022-04-21,7,2022,91,217,554,552,566,4,,
"abundance","nbGARCH",0.95,"all","PH",0.0319557149564296,0,1,2396,"2396.12",,559,2022-04-21,8,2022,91,217,554,552,566,5,,
"abundance","nbGARCH",0.95,"all","PH",0.0299883802957662,0,1,2396,"2396.12",,560,2022-04-21,9,2022,91,217,554,552,566,6,,
"abundance","nbGARCH",0.95,"all","PH",0.0336393414185307,0,0,2396,"2396.12",,561,2022-04-21,10,2022,91,217,554,552,566,7,,
"abundance","nbGARCH",0.95,"all","PH",0.0337401340373927,0,1,2396,"2396.12",,562,2022-04-21,11,2022,91,217,554,552,566,8,,
"abundance","nbGARCH",0.95,"all","PH",0.0337430979051941,0,1,2396,"2396.12",,563,2022-04-21,12,2022,91,217,554,552,566,9,,
"abundance","nbGARCH",0.95,"all","PH",0.0337430054961302,0,1,2396,"2396.12",,564,2022-04-21,1,2023,91,217,554,552,566,10,,
"abundance","nbGARCH",0.95,"all","PH",0.0331391455742646,0,1,2396,"2396.12",,565,2022-04-21,2,2023,91,217,554,552,566,11,,
"abundance","nbGARCH",0.95,"all","PH",0.0331052755261204,0,1,2396,"2396.12",,566,2022-04-21,3,2023,91,217,554,552,566,12,,
