"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","all","PB",40.68383588822235,4.2034745554758,77.1641972209689,217,567,568,580,0.95,126,,3239
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","all","PB",44.22282295650044,-0.5548167805275881,89.00046269352846,217,567,568,580,0.95,126,,3239
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","all","PB",43.903648314902,-6.32932233540614,94.13661896521015,217,567,568,580,0.95,126,,3239
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","all","PB",44.48095967494933,-10.139969755483826,99.1018891053825,217,567,568,580,0.95,126,,3239
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","all","PB",41.03096064335439,-16.736198808748405,98.7981200954572,217,567,568,580,0.95,126,,3239
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","all","PB",38.34236031742676,-22.147757508612983,98.8324781434665,217,567,568,580,0.95,126,,3239
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","all","PB",33.108371491159645,-29.4429029484363,95.65964593075559,217,567,568,580,0.95,126,,3239
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","all","PB",30.05587826160496,-34.36871356948542,94.48047009269534,217,567,568,580,0.95,126,,3239
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","all","PB",26.538028185962325,-39.36403006335528,92.44008643527994,217,567,568,580,0.95,126,,3239
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","all","PB",26.434712441891193,-40.859441414438294,93.72886629822068,217,567,568,580,0.95,126,,3239
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","all","PB",26.7302870579937,-41.700705611616804,95.16127972760421,217,567,568,580,0.95,126,,3239
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","all","PB",30.116870070453075,-39.41483993200467,99.64858007291082,217,567,568,580,0.95,126,,3239
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","all","PB",32.990772429238945,-37.46763721946549,103.44918207794338,217,567,568,580,0.95,126,,3239
