"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-12",4,2022,"abundance","NaiveArima","controls","PB",94,0.95,1,-2.97761352568575,4.97761352568575,"2471.8",2471,NA,554,217,555,554,567,-1,NA,NA
"2022-05-12",4,2022,"abundance","NaiveArima","controls","PB",94,0.95,1,-4.62519499390345,6.62519499390345,"2471.8",2471,NA,555,217,555,554,567,0,NA,NA
"2022-05-12",5,2022,"abundance","NaiveArima","controls","PB",94,0.95,1,-5.88942871936089,7.88942871936089,"2471.8",2471,NA,556,217,555,554,567,1,NA,NA
"2022-05-12",6,2022,"abundance","NaiveArima","controls","PB",94,0.95,1,-6.9552270513715,8.9552270513715,"2471.8",2471,NA,557,217,555,554,567,2,NA,NA
"2022-05-12",7,2022,"abundance","NaiveArima","controls","PB",94,0.95,1,-7.89421423165594,9.89421423165594,"2471.8",2471,NA,558,217,555,554,567,3,NA,NA
"2022-05-12",8,2022,"abundance","NaiveArima","controls","PB",94,0.95,1,-8.74312353192288,10.7431235319229,"2471.8",2471,NA,559,217,555,554,567,4,NA,NA
"2022-05-12",9,2022,"abundance","NaiveArima","controls","PB",94,0.95,1,-9.52377620049132,11.5237762004913,"2471.8",2471,NA,560,217,555,554,567,5,NA,NA
"2022-05-12",10,2022,"abundance","NaiveArima","controls","PB",94,0.95,1,-10.2503899878069,12.2503899878069,"2471.8",2471,NA,561,217,555,554,567,6,NA,NA
"2022-05-12",11,2022,"abundance","NaiveArima","controls","PB",94,0.95,1,-10.9328405770572,12.9328405770572,"2471.8",2471,NA,562,217,555,554,567,7,NA,NA
"2022-05-12",12,2022,"abundance","NaiveArima","controls","PB",94,0.95,1,-11.5783183930596,13.5783183930596,"2471.8",2471,NA,563,217,555,554,567,8,NA,NA
"2022-05-12",1,2023,"abundance","NaiveArima","controls","PB",94,0.95,1,-12.1922516257423,14.1922516257423,"2471.8",2471,NA,564,217,555,554,567,9,NA,NA
"2022-05-12",2,2023,"abundance","NaiveArima","controls","PB",94,0.95,1,-12.7788574387218,14.7788574387218,"2471.8",2471,NA,565,217,555,554,567,10,NA,NA
"2022-05-12",3,2023,"abundance","NaiveArima","controls","PB",94,0.95,1,-13.3414895208391,15.3414895208391,"2471.8",2471,NA,566,217,555,554,567,11,NA,NA
"2022-05-12",4,2023,"abundance","NaiveArima","controls","PB",94,0.95,1,-13.882867030114,15.882867030114,"2471.8",2471,NA,567,217,555,554,567,12,NA,NA
