"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_logistic","controls","DM",12.774,6.456,19.787,0.95,2744,2744.01,NA,558,2022-08-04,7,2022,106,217,558,558,570,0,NA,NA
"2","abundance","jags_logistic","controls","DM",21.544,0.086,73.468,0.95,2744,2744.01,NA,559,2022-08-04,8,2022,106,217,558,558,570,1,NA,NA
"3","abundance","jags_logistic","controls","DM",29.718,0,141.68,0.95,2744,2744.01,NA,560,2022-08-04,9,2022,106,217,558,558,570,2,NA,NA
"4","abundance","jags_logistic","controls","DM",35.644,0.411,196.9,0.95,2744,2744.01,NA,561,2022-08-04,10,2022,106,217,558,558,570,3,NA,NA
"5","abundance","jags_logistic","controls","DM",38.913,0.219,196.9,0.95,2744,2744.01,NA,562,2022-08-04,11,2022,106,217,558,558,570,4,NA,NA
"6","abundance","jags_logistic","controls","DM",40.667,0.12,196.9,0.95,2744,2744.01,NA,563,2022-08-04,12,2022,106,217,558,558,570,5,NA,NA
"7","abundance","jags_logistic","controls","DM",41.09,0.051,196.9,0.95,2744,2744.01,NA,564,2022-08-04,1,2023,106,217,558,558,570,6,NA,NA
"8","abundance","jags_logistic","controls","DM",41.635,0.008,196.9,0.95,2744,2744.01,NA,565,2022-08-04,2,2023,106,217,558,558,570,7,NA,NA
"9","abundance","jags_logistic","controls","DM",41.194,0,196.9,0.95,2744,2744.01,NA,566,2022-08-04,3,2023,106,217,558,558,570,8,NA,NA
"10","abundance","jags_logistic","controls","DM",41.316,0,196.9,0.95,2744,2744.01,NA,567,2022-08-04,4,2023,106,217,558,558,570,9,NA,NA
"11","abundance","jags_logistic","controls","DM",41.453,0,196.9,0.95,2744,2744.01,NA,568,2022-08-04,5,2023,106,217,558,558,570,10,NA,NA
"12","abundance","jags_logistic","controls","DM",40.893,0,196.9,0.95,2744,2744.01,NA,569,2022-08-04,6,2023,106,217,558,558,570,11,NA,NA
"13","abundance","jags_logistic","controls","DM",40.307,0,196.9,0.95,2744,2744.01,NA,570,2022-08-04,7,2023,106,217,558,558,570,12,NA,NA
