"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2023-02-16",2,2023,565,"abundance","pevGARCH","controls","BA",119,0.95,0.213345678973453,0,1,217,564,3044
"2023-02-16",3,2023,566,"abundance","pevGARCH","controls","BA",119,0.95,0.257479104729788,0,2,217,564,3044
"2023-02-16",4,2023,567,"abundance","pevGARCH","controls","BA",119,0.95,0.266580521623106,0,2,217,564,3044
"2023-02-16",5,2023,568,"abundance","pevGARCH","controls","BA",119,0.95,0.268456350874126,0,2,217,564,3044
"2023-02-16",6,2023,569,"abundance","pevGARCH","controls","BA",119,0.95,0.268842918400208,0,2,217,564,3044
"2023-02-16",7,2023,570,"abundance","pevGARCH","controls","BA",119,0.95,0.268922579573631,0,2,217,564,3044
"2023-02-16",8,2023,571,"abundance","pevGARCH","controls","BA",119,0.95,0.268938995516078,0,2,217,564,3044
"2023-02-16",9,2023,572,"abundance","pevGARCH","controls","BA",119,0.95,0.268942378379661,0,2,217,564,3044
"2023-02-16",10,2023,573,"abundance","pevGARCH","controls","BA",119,0.95,0.268943075492441,0,1,217,564,3044
"2023-02-16",11,2023,574,"abundance","pevGARCH","controls","BA",119,0.95,0.268943219147722,0,2,217,564,3044
"2023-02-16",12,2023,575,"abundance","pevGARCH","controls","BA",119,0.95,0.268943248750989,0,2,217,564,3044
"2023-02-16",1,2024,576,"abundance","pevGARCH","controls","BA",119,0.95,0.268943254851423,0,1,217,564,3044
"2023-02-16",2,2023,565,"abundance","pevGARCH","controls","DM",119,0.95,19.0590131243292,12,28,217,564,3044
"2023-02-16",3,2023,566,"abundance","pevGARCH","controls","DM",119,0.95,18.9672571207232,9,32,217,564,3044
"2023-02-16",4,2023,567,"abundance","pevGARCH","controls","DM",119,0.95,18.2885413908213,8,31,217,564,3044
"2023-02-16",5,2023,568,"abundance","pevGARCH","controls","DM",119,0.95,16.923356607478,6,28,217,564,3044
"2023-02-16",6,2023,569,"abundance","pevGARCH","controls","DM",119,0.95,15.5966755005502,5,27,217,564,3044
"2023-02-16",7,2023,570,"abundance","pevGARCH","controls","DM",119,0.95,14.6192847482416,5,27,217,564,3044
"2023-02-16",8,2023,571,"abundance","pevGARCH","controls","DM",119,0.95,14.4263672037421,4,27,217,564,3044
"2023-02-16",9,2023,572,"abundance","pevGARCH","controls","DM",119,0.95,14.4339915074985,4,28,217,564,3044
"2023-02-16",10,2023,573,"abundance","pevGARCH","controls","DM",119,0.95,15.0125125989667,4,28,217,564,3044
"2023-02-16",11,2023,574,"abundance","pevGARCH","controls","DM",119,0.95,15.8366438267422,5,30,217,564,3044
"2023-02-16",12,2023,575,"abundance","pevGARCH","controls","DM",119,0.95,16.9524350818861,5,31,217,564,3044
"2023-02-16",1,2024,576,"abundance","pevGARCH","controls","DM",119,0.95,17.5513206835732,5,32,217,564,3044
"2023-02-16",2,2023,565,"abundance","pevGARCH","controls","DO",119,0.95,5.5154231883492,1,11,217,564,3044
"2023-02-16",3,2023,566,"abundance","pevGARCH","controls","DO",119,0.95,6.43505302808892,1,15,217,564,3044
"2023-02-16",4,2023,567,"abundance","pevGARCH","controls","DO",119,0.95,6.46491256243138,1,16,217,564,3044
"2023-02-16",5,2023,568,"abundance","pevGARCH","controls","DO",119,0.95,6.13663340326724,1,16,217,564,3044
"2023-02-16",6,2023,569,"abundance","pevGARCH","controls","DO",119,0.95,5.46338420625998,0,15,217,564,3044
"2023-02-16",7,2023,570,"abundance","pevGARCH","controls","DO",119,0.95,4.84530761754893,0,15,217,564,3044
"2023-02-16",8,2023,571,"abundance","pevGARCH","controls","DO",119,0.95,4.31458878232631,0,14,217,564,3044
"2023-02-16",9,2023,572,"abundance","pevGARCH","controls","DO",119,0.95,3.94339617238117,0,13,217,564,3044
"2023-02-16",10,2023,573,"abundance","pevGARCH","controls","DO",119,0.95,3.72389267931568,0,12,217,564,3044
"2023-02-16",11,2023,574,"abundance","pevGARCH","controls","DO",119,0.95,3.61228206344149,0,11,217,564,3044
"2023-02-16",12,2023,575,"abundance","pevGARCH","controls","DO",119,0.95,3.58762091080892,0,10,217,564,3044
"2023-02-16",1,2024,576,"abundance","pevGARCH","controls","DO",119,0.95,3.60820480924405,0,11,217,564,3044
"2023-02-16",2,2023,565,"abundance","pevGARCH","controls","DS",119,0.95,0.11162606278516,0,1,217,564,3044
"2023-02-16",3,2023,566,"abundance","pevGARCH","controls","DS",119,0.95,0.123767330711651,0,1,217,564,3044
"2023-02-16",4,2023,567,"abundance","pevGARCH","controls","DS",119,0.95,0.125086059746157,0,1,217,564,3044
"2023-02-16",5,2023,568,"abundance","pevGARCH","controls","DS",119,0.95,0.125229273136442,0,1,217,564,3044
"2023-02-16",6,2023,569,"abundance","pevGARCH","controls","DS",119,0.95,0.125244825792214,0,1,217,564,3044
"2023-02-16",7,2023,570,"abundance","pevGARCH","controls","DS",119,0.95,0.125246514388955,0,1,217,564,3044
"2023-02-16",8,2023,571,"abundance","pevGARCH","controls","DS",119,0.95,0.125246698151649,0,1,217,564,3044
"2023-02-16",9,2023,572,"abundance","pevGARCH","controls","DS",119,0.95,0.125246717731182,0,1,217,564,3044
"2023-02-16",10,2023,573,"abundance","pevGARCH","controls","DS",119,0.95,0.125246719857473,0,1,217,564,3044
"2023-02-16",11,2023,574,"abundance","pevGARCH","controls","DS",119,0.95,0.125246720088383,0,1,217,564,3044
"2023-02-16",12,2023,575,"abundance","pevGARCH","controls","DS",119,0.95,0.125246720113459,0,1,217,564,3044
"2023-02-16",1,2024,576,"abundance","pevGARCH","controls","DS",119,0.95,0.125246720116182,0,1,217,564,3044
"2023-02-16",2,2023,565,"abundance","pevGARCH","controls","OL",119,0.95,0.307480501020834,0,2,217,564,3044
"2023-02-16",3,2023,566,"abundance","pevGARCH","controls","OL",119,0.95,0.391126746134918,0,2,217,564,3044
"2023-02-16",4,2023,567,"abundance","pevGARCH","controls","OL",119,0.95,0.354202670466159,0,2,217,564,3044
"2023-02-16",5,2023,568,"abundance","pevGARCH","controls","OL",119,0.95,0.275467894970405,0,2,217,564,3044
"2023-02-16",6,2023,569,"abundance","pevGARCH","controls","OL",119,0.95,0.236476707313854,0,1,217,564,3044
"2023-02-16",7,2023,570,"abundance","pevGARCH","controls","OL",119,0.95,0.228834912126551,0,2,217,564,3044
"2023-02-16",8,2023,571,"abundance","pevGARCH","controls","OL",119,0.95,0.269543215206456,0,2,217,564,3044
"2023-02-16",9,2023,572,"abundance","pevGARCH","controls","OL",119,0.95,0.294372952803595,0,2,217,564,3044
"2023-02-16",10,2023,573,"abundance","pevGARCH","controls","OL",119,0.95,0.354114358664464,0,2,217,564,3044
"2023-02-16",11,2023,574,"abundance","pevGARCH","controls","OL",119,0.95,0.414591562891788,0,2,217,564,3044
"2023-02-16",12,2023,575,"abundance","pevGARCH","controls","OL",119,0.95,0.49302636758721,0,2,217,564,3044
