"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","all","DO",16.1596349197664,8,24,0.95,2210,"2210.03",,552,2022-03-03,1,2022,84,217,553,552,565,-1,,
"abundance","pevGARCH","all","DO",16.4885569856992,7,27,0.95,2210,"2210.03",,553,2022-03-03,3,2022,84,217,553,552,565,0,,
"abundance","pevGARCH","all","DO",15.7248143735672,5,27,0.95,2210,"2210.03",,554,2022-03-03,4,2022,84,217,553,552,565,1,,
"abundance","pevGARCH","all","DO",14.0343616466693,4,25,0.95,2210,"2210.03",,555,2022-03-03,4,2022,84,217,553,552,565,2,,
"abundance","pevGARCH","all","DO",12.8205588608868,3,24,0.95,2210,"2210.03",,556,2022-03-03,5,2022,84,217,553,552,565,3,,
"abundance","pevGARCH","all","DO",11.0659642881032,3,22,0.95,2210,"2210.03",,557,2022-03-03,6,2022,84,217,553,552,565,4,,
"abundance","pevGARCH","all","DO",10.0446155674425,2,20,0.95,2210,"2210.03",,558,2022-03-03,7,2022,84,217,553,552,565,5,,
"abundance","pevGARCH","all","DO",8.7854487647189,1,19,0.95,2210,"2210.03",,559,2022-03-03,8,2022,84,217,553,552,565,6,,
"abundance","pevGARCH","all","DO",154.927911769772,44,289,0.95,2210,"2210.03",,560,2022-03-03,9,2022,84,217,553,552,565,7,,
"abundance","pevGARCH","all","DO",1646.18187811986,561,2807,0.95,2210,"2210.03",,561,2022-03-03,10,2022,84,217,553,552,565,8,,
"abundance","pevGARCH","all","DO",15215.8080390864,5973,24326,0.95,2210,"2210.03",,562,2022-03-03,11,2022,84,217,553,552,565,9,,
"abundance","pevGARCH","all","DO",101778.206263105,45192,153065,0.95,2210,"2210.03",,563,2022-03-03,12,2022,84,217,553,552,565,10,,
"abundance","pevGARCH","all","DO",619913.675249267,305224,885018,0.95,2210,"2210.03",,564,2022-03-03,1,2023,84,217,553,552,565,11,,
"abundance","pevGARCH","all","DO",2666533.36432622,1433259,3627355,0.95,2210,"2210.03",,565,2022-03-03,2,2023,84,217,553,552,565,12,,
