"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","all","PL",0.7996539096742827,-1.6445111775413928,3.2438189968899582,217,567,568,580,0.95,126,,3195
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","all","PL",0.7116885120343083,-1.9392730189165923,3.362650042985209,217,567,568,580,0.95,126,,3195
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","all","PL",0.467115431545133,-2.259093362163629,3.193324225253895,217,567,568,580,0.95,126,,3195
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","all","PL",0.467115431545133,-2.259093362163629,3.193324225253895,217,567,568,580,0.95,126,,3195
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","all","PL",0.467115431545133,-2.259093362163629,3.193324225253895,217,567,568,580,0.95,126,,3195
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","all","PL",0.467115431545133,-2.259093362163629,3.193324225253895,217,567,568,580,0.95,126,,3195
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","all","PL",0.467115431545133,-2.259093362163629,3.193324225253895,217,567,568,580,0.95,126,,3195
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","all","PL",0.467115431545133,-2.259093362163629,3.193324225253895,217,567,568,580,0.95,126,,3195
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","all","PL",0.467115431545133,-2.259093362163629,3.193324225253895,217,567,568,580,0.95,126,,3195
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","all","PL",0.467115431545133,-2.259093362163629,3.193324225253895,217,567,568,580,0.95,126,,3195
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","all","PL",0.467115431545133,-2.259093362163629,3.193324225253895,217,567,568,580,0.95,126,,3195
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","all","PL",0.467115431545133,-2.259093362163629,3.193324225253895,217,567,568,580,0.95,126,,3195
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","all","PL",0.467115431545133,-2.259093362163629,3.193324225253895,217,567,568,580,0.95,126,,3195
