"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","exclosures","PM",0.5232017599015675,0,2,217,567,568,580,0.95,126,,3490
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","exclosures","PM",0.34086220788175753,0,2,217,567,568,580,0.95,126,,3490
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","exclosures","PM",0.2729975207221566,0,2,217,567,568,580,0.95,126,,3490
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","exclosures","PM",0.2552999462263965,0,2,217,567,568,580,0.95,126,,3490
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","exclosures","PM",0.26989233032170756,0,2,217,567,568,580,0.95,126,,3490
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","exclosures","PM",0.31431322252855665,0,2,217,567,568,580,0.95,126,,3490
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","exclosures","PM",0.38568646474349294,0,2,217,567,568,580,0.95,126,,3490
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","exclosures","PM",0.4788215888853171,0,2,217,567,568,580,0.95,126,,3490
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","exclosures","PM",0.5691574941543223,0,3,217,567,568,580,0.95,126,,3490
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","exclosures","PM",0.6235150470776996,0,3,217,567,568,580,0.95,126,,3490
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","exclosures","PM",0.6103521852802402,0,3,217,567,568,580,0.95,126,,3490
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","exclosures","PM",0.5325084385981225,0,3,217,567,568,580,0.95,126,,3490
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","exclosures","PM",0.42911491514171746,0,2,217,567,568,580,0.95,126,,3490
