"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2020-08-27",2,2020,"abundance","NaiveArima","controls","DS",0,-0.763508423573689,0.763508423573689,"1169.4",47,0.95,1169,NA,528,217,534,528,546,-6,NA,NA
"2020-08-27",3,2020,"abundance","NaiveArima","controls","DS",0,-1.07976396760401,1.07976396760401,"1169.4",47,0.95,1169,NA,529,217,534,528,546,-5,NA,NA
"2020-08-27",4,2020,"abundance","NaiveArima","controls","DS",0,-1.32243538163645,1.32243538163645,"1169.4",47,0.95,1169,NA,530,217,534,528,546,-4,NA,NA
"2020-08-27",5,2020,"abundance","NaiveArima","controls","DS",0,-1.52701684714738,1.52701684714738,"1169.4",47,0.95,1169,NA,531,217,534,528,546,-3,NA,NA
"2020-08-27",6,2020,"abundance","NaiveArima","controls","DS",0,-1.70725673650447,1.70725673650447,"1169.4",47,0.95,1169,NA,532,217,534,528,546,-2,NA,NA
"2020-08-27",7,2020,"abundance","NaiveArima","controls","DS",0,-1.87020605207231,1.87020605207231,"1169.4",47,0.95,1169,NA,533,217,534,528,546,-1,NA,NA
"2020-08-27",8,2020,"abundance","NaiveArima","controls","DS",0,-2.02005341267895,2.02005341267895,"1169.4",47,0.95,1169,NA,534,217,534,528,546,0,NA,NA
"2020-08-27",9,2020,"abundance","NaiveArima","controls","DS",0,-2.15952793520803,2.15952793520803,"1169.4",47,0.95,1169,NA,535,217,534,528,546,1,NA,NA
"2020-08-27",10,2020,"abundance","NaiveArima","controls","DS",0,-2.29052527072107,2.29052527072107,"1169.4",47,0.95,1169,NA,536,217,534,528,546,2,NA,NA
"2020-08-27",11,2020,"abundance","NaiveArima","controls","DS",0,-2.41442563121745,2.41442563121745,"1169.4",47,0.95,1169,NA,537,217,534,528,546,3,NA,NA
"2020-08-27",12,2020,"abundance","NaiveArima","controls","DS",0,-2.53227096526967,2.53227096526967,"1169.4",47,0.95,1169,NA,538,217,534,528,546,4,NA,NA
"2020-08-27",1,2021,"abundance","NaiveArima","controls","DS",0,-2.6448707632729,2.6448707632729,"1169.4",47,0.95,1169,NA,539,217,534,528,546,5,NA,NA
"2020-08-27",2,2021,"abundance","NaiveArima","controls","DS",0,-2.75286877044361,2.75286877044361,"1169.4",47,0.95,1169,NA,540,217,534,528,546,6,NA,NA
"2020-08-27",3,2021,"abundance","NaiveArima","controls","DS",0,-2.85678693292862,2.85678693292862,"1169.4",47,0.95,1169,NA,541,217,534,528,546,7,NA,NA
"2020-08-27",4,2021,"abundance","NaiveArima","controls","DS",0,-2.95705540918998,2.95705540918998,"1169.4",47,0.95,1169,NA,542,217,534,528,546,8,NA,NA
"2020-08-27",5,2021,"abundance","NaiveArima","controls","DS",0,-3.05403369429476,3.05403369429476,"1169.4",47,0.95,1169,NA,543,217,534,528,546,9,NA,NA
"2020-08-27",6,2021,"abundance","NaiveArima","controls","DS",0,-3.14802587644315,3.14802587644315,"1169.4",47,0.95,1169,NA,544,217,534,528,546,10,NA,NA
"2020-08-27",7,2021,"abundance","NaiveArima","controls","DS",0,-3.23929190281204,3.23929190281204,"1169.4",47,0.95,1169,NA,545,217,534,528,546,11,NA,NA
"2020-08-27",8,2021,"abundance","NaiveArima","controls","DS",0,-3.32805606089976,3.32805606089976,"1169.4",47,0.95,1169,NA,546,217,534,528,546,12,NA,NA
