"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_RW","controls","DM",19.962,11.747,28.718,0.95,2140,2140.01,NA,552,2022-02-17,1,2022,82,217,552,552,564,0,NA,NA
"2","abundance","jags_RW","controls","DM",33.374,0.136,116.167,0.95,2140,2140.01,NA,553,2022-02-17,3,2022,82,217,552,552,564,1,NA,NA
"3","abundance","jags_RW","controls","DM",43.381,1.39,196.9,0.95,2140,2140.01,NA,554,2022-02-17,4,2022,82,217,552,552,564,2,NA,NA
"4","abundance","jags_RW","controls","DM",48.897,0.787,196.9,0.95,2140,2140.01,NA,555,2022-02-17,4,2022,82,217,552,552,564,3,NA,NA
"5","abundance","jags_RW","controls","DM",51.82,0.466,196.9,0.95,2140,2140.01,NA,556,2022-02-17,5,2022,82,217,552,552,564,4,NA,NA
"6","abundance","jags_RW","controls","DM",52.997,0.256,196.9,0.95,2140,2140.01,NA,557,2022-02-17,6,2022,82,217,552,552,564,5,NA,NA
"7","abundance","jags_RW","controls","DM",53.055,0.15,196.9,0.95,2140,2140.01,NA,558,2022-02-17,7,2022,82,217,552,552,564,6,NA,NA
"8","abundance","jags_RW","controls","DM",52.816,0.076,196.9,0.95,2140,2140.01,NA,559,2022-02-17,8,2022,82,217,552,552,564,7,NA,NA
"9","abundance","jags_RW","controls","DM",52.765,0.029,196.9,0.95,2140,2140.01,NA,560,2022-02-17,9,2022,82,217,552,552,564,8,NA,NA
"10","abundance","jags_RW","controls","DM",52.099,0,196.9,0.95,2140,2140.01,NA,561,2022-02-17,10,2022,82,217,552,552,564,9,NA,NA
"11","abundance","jags_RW","controls","DM",51.225,0,196.9,0.95,2140,2140.01,NA,562,2022-02-17,11,2022,82,217,552,552,564,10,NA,NA
"12","abundance","jags_RW","controls","DM",50.653,0,196.9,0.95,2140,2140.01,NA,563,2022-02-17,12,2022,82,217,552,552,564,11,NA,NA
"13","abundance","jags_RW","controls","DM",49.599,0,196.9,0.95,2140,2140.01,NA,564,2022-02-17,1,2023,82,217,552,552,564,12,NA,NA
