"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","PP",0.95,4.32028542866863,1,9,3091,"3091.13",,565,2023-03-02,2,2023,121,217,565,565,577,0,,
"abundance","pevGARCH","exclosures","PP",0.95,8.27896238294537,2,17,3091,"3091.13",,566,2023-03-02,3,2023,121,217,565,565,577,1,,
"abundance","pevGARCH","exclosures","PP",0.95,11.9261519502583,2,24,3091,"3091.13",,567,2023-03-02,4,2023,121,217,565,565,577,2,,
"abundance","pevGARCH","exclosures","PP",0.95,18.5273229570587,4,36,3091,"3091.13",,568,2023-03-02,5,2023,121,217,565,565,577,3,,
"abundance","pevGARCH","exclosures","PP",0.95,24.4161935712467,7,46,3091,"3091.13",,569,2023-03-02,6,2023,121,217,565,565,577,4,,
"abundance","pevGARCH","exclosures","PP",0.95,29.2004075842565,9,51,3091,"3091.13",,570,2023-03-02,7,2023,121,217,565,565,577,5,,
"abundance","pevGARCH","exclosures","PP",0.95,34.1869345269549,12,57,3091,"3091.13",,571,2023-03-02,8,2023,121,217,565,565,577,6,,
"abundance","pevGARCH","exclosures","PP",0.95,45.9211673605856,17,75,3091,"3091.13",,572,2023-03-02,9,2023,121,217,565,565,577,7,,
"abundance","pevGARCH","exclosures","PP",0.95,46.3532946162134,20,72,3091,"3091.13",,573,2023-03-02,10,2023,121,217,565,565,577,8,,
"abundance","pevGARCH","exclosures","PP",0.95,51.4497375040151,23,80,3091,"3091.13",,574,2023-03-02,11,2023,121,217,565,565,577,9,,
"abundance","pevGARCH","exclosures","PP",0.95,39.9942167573581,18,65,3091,"3091.13",,575,2023-03-02,12,2023,121,217,565,565,577,10,,
"abundance","pevGARCH","exclosures","PP",0.95,31.50462446315,13,52,3091,"3091.13",,576,2023-03-02,1,2024,121,217,565,565,577,11,,
"abundance","pevGARCH","exclosures","PP",0.95,24.5814234119803,10,40,3091,"3091.13",,577,2023-03-02,2,2024,121,217,565,565,577,12,,
