"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH",0.95,"exclosures","PE",0.346271060292802,0,2,2642,"2642.08",,555,2022-06-30,4,2022,101,217,557,555,569,-2,,
"abundance","nbsGARCH",0.95,"exclosures","PE",0.412310534738069,0,2,2642,"2642.08",,556,2022-06-30,5,2022,101,217,557,555,569,-1,,
"abundance","nbsGARCH",0.95,"exclosures","PE",0.40541274864438,0,2,2642,"2642.08",,557,2022-06-30,6,2022,101,217,557,555,569,0,,
"abundance","nbsGARCH",0.95,"exclosures","PE",0.408174011410915,0,2,2642,"2642.08",,558,2022-06-30,7,2022,101,217,557,555,569,1,,
"abundance","nbsGARCH",0.95,"exclosures","PE",0.446920280811837,0,2,2642,"2642.08",,559,2022-06-30,8,2022,101,217,557,555,569,2,,
"abundance","nbsGARCH",0.95,"exclosures","PE",0.527999723476177,0,3,2642,"2642.08",,560,2022-06-30,9,2022,101,217,557,555,569,3,,
"abundance","nbsGARCH",0.95,"exclosures","PE",0.646853462669171,0,3,2642,"2642.08",,561,2022-06-30,10,2022,101,217,557,555,569,4,,
"abundance","nbsGARCH",0.95,"exclosures","PE",0.785348904983091,0,4,2642,"2642.08",,562,2022-06-30,11,2022,101,217,557,555,569,5,,
"abundance","nbsGARCH",0.95,"exclosures","PE",0.921944686082012,0,4,2642,"2642.08",,563,2022-06-30,12,2022,101,217,557,555,569,6,,
"abundance","nbsGARCH",0.95,"exclosures","PE",0.993851431476562,0,4,2642,"2642.08",,564,2022-06-30,1,2023,101,217,557,555,569,7,,
"abundance","nbsGARCH",0.95,"exclosures","PE",0.957218071323828,0,4,2642,"2642.08",,565,2022-06-30,2,2023,101,217,557,555,569,8,,
"abundance","nbsGARCH",0.95,"exclosures","PE",0.829551262554914,0,4,2642,"2642.08",,566,2022-06-30,3,2023,101,217,557,555,569,9,,
"abundance","nbsGARCH",0.95,"exclosures","PE",0.661650090319871,0,3,2642,"2642.08",,567,2022-06-30,4,2023,101,217,557,555,569,10,,
"abundance","nbsGARCH",0.95,"exclosures","PE",0.527677141327931,0,3,2642,"2642.08",,568,2022-06-30,5,2023,101,217,557,555,569,11,,
"abundance","nbsGARCH",0.95,"exclosures","PE",0.445212835226907,0,2,2642,"2642.08",,569,2022-06-30,6,2023,101,217,557,555,569,12,,
