"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pevGARCH","exclosures","SH",0.5514228535692103,0,2,217,567,568,580,0.95,126,,3633
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pevGARCH","exclosures","SH",0.284212077477041,0,2,217,567,568,580,0.95,126,,3633
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pevGARCH","exclosures","SH",0.16373687702284936,0,1,217,567,568,580,0.95,126,,3633
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pevGARCH","exclosures","SH",0.1386408062196841,0,1,217,567,568,580,0.95,126,,3633
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pevGARCH","exclosures","SH",0.1385207487903574,0,1,217,567,568,580,0.95,126,,3633
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pevGARCH","exclosures","SH",0.15526717219319783,0,1,217,567,568,580,0.95,126,,3633
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pevGARCH","exclosures","SH",0.18663517166877802,0,1,217,567,568,580,0.95,126,,3633
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pevGARCH","exclosures","SH",0.23269975975630516,0,1,217,567,568,580,0.95,126,,3633
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pevGARCH","exclosures","SH",0.28331054534393396,0,2,217,567,568,580,0.95,126,,3633
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pevGARCH","exclosures","SH",0.3227257117953327,0,2,217,567,568,580,0.95,126,,3633
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pevGARCH","exclosures","SH",0.33216345581960605,0,2,217,567,568,580,0.95,126,,3633
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pevGARCH","exclosures","SH",0.3017648838231232,0,2,217,567,568,580,0.95,126,,3633
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pevGARCH","exclosures","SH",0.2559834973442785,0,1,217,567,568,580,0.95,126,,3633
