"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-03-09",3,2023,"abundance","pevGARCH","exclosures","DO",122,0.95,0.558861683988382,0,2,"3114.3",3114,NA,566,217,565,566,577,1,NA,NA
"2023-03-09",4,2023,"abundance","pevGARCH","exclosures","DO",122,0.95,0.537271020458685,0,3,"3114.3",3114,NA,567,217,565,566,577,2,NA,NA
"2023-03-09",5,2023,"abundance","pevGARCH","exclosures","DO",122,0.95,0.286305449329316,0,2,"3114.3",3114,NA,568,217,565,566,577,3,NA,NA
"2023-03-09",6,2023,"abundance","pevGARCH","exclosures","DO",122,0.95,0.193949913268618,0,1,"3114.3",3114,NA,569,217,565,566,577,4,NA,NA
"2023-03-09",7,2023,"abundance","pevGARCH","exclosures","DO",122,0.95,0.172395830267876,0,1,"3114.3",3114,NA,570,217,565,566,577,5,NA,NA
"2023-03-09",8,2023,"abundance","pevGARCH","exclosures","DO",122,0.95,0.140002265263089,0,1,"3114.3",3114,NA,571,217,565,566,577,6,NA,NA
"2023-03-09",9,2023,"abundance","pevGARCH","exclosures","DO",122,0.95,0.16230076560911,0,1,"3114.3",3114,NA,572,217,565,566,577,7,NA,NA
"2023-03-09",10,2023,"abundance","pevGARCH","exclosures","DO",122,0.95,0.152246890540377,0,1,"3114.3",3114,NA,573,217,565,566,577,8,NA,NA
"2023-03-09",11,2023,"abundance","pevGARCH","exclosures","DO",122,0.95,0.24604754630388,0,2,"3114.3",3114,NA,574,217,565,566,577,9,NA,NA
"2023-03-09",12,2023,"abundance","pevGARCH","exclosures","DO",122,0.95,0.381933715122578,0,2,"3114.3",3114,NA,575,217,565,566,577,10,NA,NA
"2023-03-09",1,2024,"abundance","pevGARCH","exclosures","DO",122,0.95,0.473258390008913,0,2,"3114.3",3114,NA,576,217,565,566,577,11,NA,NA
"2023-03-09",2,2024,"abundance","pevGARCH","exclosures","DO",122,0.95,0.471334764719281,0,2,"3114.3",3114,NA,577,217,565,566,577,12,NA,NA
