"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-10-06",8,2022,"abundance","pevGARCH","all","DO",115,0.95,10.8948113703979,5,17,"2952.3",2952,NA,559,217,560,559,572,-1,NA,NA
"2022-10-06",9,2022,"abundance","pevGARCH","all","DO",115,0.95,10.5755603159645,3,20,"2952.3",2952,NA,560,217,560,559,572,0,NA,NA
"2022-10-06",10,2022,"abundance","pevGARCH","all","DO",115,0.95,10.9638681106882,3,22,"2952.3",2952,NA,561,217,560,559,572,1,NA,NA
"2022-10-06",11,2022,"abundance","pevGARCH","all","DO",115,0.95,12.1231016811621,3,26,"2952.3",2952,NA,562,217,560,559,572,2,NA,NA
"2022-10-06",12,2022,"abundance","pevGARCH","all","DO",115,0.95,13.8996286586706,2,30,"2952.3",2952,NA,563,217,560,559,572,3,NA,NA
"2022-10-06",1,2023,"abundance","pevGARCH","all","DO",115,0.95,16.0648468725537,3,33,"2952.3",2952,NA,564,217,560,559,572,4,NA,NA
"2022-10-06",2,2023,"abundance","pevGARCH","all","DO",115,0.95,17.7787101178147,3,37,"2952.3",2952,NA,565,217,560,559,572,5,NA,NA
"2022-10-06",3,2023,"abundance","pevGARCH","all","DO",115,0.95,19.0120167468631,4,40,"2952.3",2952,NA,566,217,560,559,572,6,NA,NA
"2022-10-06",4,2023,"abundance","pevGARCH","all","DO",115,0.95,16.7374196796621,4,34,"2952.3",2952,NA,567,217,560,559,572,7,NA,NA
"2022-10-06",5,2023,"abundance","pevGARCH","all","DO",115,0.95,14.117323117278,3,28,"2952.3",2952,NA,568,217,560,559,572,8,NA,NA
"2022-10-06",6,2023,"abundance","pevGARCH","all","DO",115,0.95,11.7728667639726,2,24,"2952.3",2952,NA,569,217,560,559,572,9,NA,NA
"2022-10-06",7,2023,"abundance","pevGARCH","all","DO",115,0.95,9.75985409525889,1,20,"2952.3",2952,NA,570,217,560,559,572,10,NA,NA
"2022-10-06",8,2023,"abundance","pevGARCH","all","DO",115,0.95,8.7542803550461,1,20,"2952.3",2952,NA,571,217,560,559,572,11,NA,NA
"2022-10-06",9,2023,"abundance","pevGARCH","all","DO",115,0.95,7.78580232309104,1,17,"2952.3",2952,NA,572,217,560,559,572,12,NA,NA
