"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-12",4,2022,"abundance","NaiveArima","all","SF",94,0.95,0,-4.25343613339795,4.25343613339795,"2470.18",2470,NA,554,217,555,554,567,-1,NA,NA
"2022-05-12",4,2022,"abundance","NaiveArima","all","SF",94,0.95,0,-6.01526706653916,6.01526706653916,"2470.18",2470,NA,555,217,555,554,567,0,NA,NA
"2022-05-12",5,2022,"abundance","NaiveArima","all","SF",94,0.95,0,-7.36716748979456,7.36716748979456,"2470.18",2470,NA,556,217,555,554,567,1,NA,NA
"2022-05-12",6,2022,"abundance","NaiveArima","all","SF",94,0.95,0,-8.5068722667959,8.5068722667959,"2470.18",2470,NA,557,217,555,554,567,2,NA,NA
"2022-05-12",7,2022,"abundance","NaiveArima","all","SF",94,0.95,0,-9.51097233223168,9.51097233223168,"2470.18",2470,NA,558,217,555,554,567,3,NA,NA
"2022-05-12",8,2022,"abundance","NaiveArima","all","SF",94,0.95,0,-10.4187481803416,10.4187481803416,"2470.18",2470,NA,559,217,555,554,567,4,NA,NA
"2022-05-12",9,2022,"abundance","NaiveArima","all","SF",94,0.95,0,-11.2535342264671,11.2535342264671,"2470.18",2470,NA,560,217,555,554,567,5,NA,NA
"2022-05-12",10,2022,"abundance","NaiveArima","all","SF",94,0.95,0,-12.0305341330783,12.0305341330783,"2470.18",2470,NA,561,217,555,554,567,6,NA,NA
"2022-05-12",11,2022,"abundance","NaiveArima","all","SF",94,0.95,0,-12.7603084001938,12.7603084001938,"2470.18",2470,NA,562,217,555,554,567,7,NA,NA
"2022-05-12",12,2022,"abundance","NaiveArima","all","SF",94,0.95,0,-13.4505460635973,13.4505460635973,"2470.18",2470,NA,563,217,555,554,567,8,NA,NA
"2022-05-12",1,2023,"abundance","NaiveArima","all","SF",94,0.95,0,-14.1070517242211,14.1070517242211,"2470.18",2470,NA,564,217,555,554,567,9,NA,NA
"2022-05-12",2,2023,"abundance","NaiveArima","all","SF",94,0.95,0,-14.7343349795891,14.7343349795891,"2470.18",2470,NA,565,217,555,554,567,10,NA,NA
"2022-05-12",3,2023,"abundance","NaiveArima","all","SF",94,0.95,0,-15.3359820758776,15.3359820758776,"2470.18",2470,NA,566,217,555,554,567,11,NA,NA
"2022-05-12",4,2023,"abundance","NaiveArima","all","SF",94,0.95,0,-15.9149007276996,15.9149007276996,"2470.18",2470,NA,567,217,555,554,567,12,NA,NA
