"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-06-23",4,2022,"abundance","ESSS",100,0.95,"exclosures","SF",3.12486379615482e-75,-1.58643824179676,1.58643824179676,"2610.17",2610,NA,555,217,556,555,568,-1,NA,NA
"2022-06-23",5,2022,"abundance","ESSS",100,0.95,"exclosures","SF",3.12486379615482e-75,-2.1171276190326,2.1171276190326,"2610.17",2610,NA,556,217,556,555,568,0,NA,NA
"2022-06-23",6,2022,"abundance","ESSS",100,0.95,"exclosures","SF",3.12486379615482e-75,-2.53922673574183,2.53922673574183,"2610.17",2610,NA,557,217,556,555,568,1,NA,NA
"2022-06-23",7,2022,"abundance","ESSS",100,0.95,"exclosures","SF",3.12486379615482e-75,-2.90053710125238,2.90053710125238,"2610.17",2610,NA,558,217,556,555,568,2,NA,NA
"2022-06-23",8,2022,"abundance","ESSS",100,0.95,"exclosures","SF",3.12486379615482e-75,-3.22157702623685,3.22157702623685,"2610.17",2610,NA,559,217,556,555,568,3,NA,NA
"2022-06-23",9,2022,"abundance","ESSS",100,0.95,"exclosures","SF",3.12486379615482e-75,-3.51340313602247,3.51340313602247,"2610.17",2610,NA,560,217,556,555,568,4,NA,NA
"2022-06-23",10,2022,"abundance","ESSS",100,0.95,"exclosures","SF",3.12486379615482e-75,-3.78278266048262,3.78278266048262,"2610.17",2610,NA,561,217,556,555,568,5,NA,NA
"2022-06-23",11,2022,"abundance","ESSS",100,0.95,"exclosures","SF",3.12486379615482e-75,-4.03421463443425,4.03421463443425,"2610.17",2610,NA,562,217,556,555,568,6,NA,NA
"2022-06-23",12,2022,"abundance","ESSS",100,0.95,"exclosures","SF",3.12486379615482e-75,-4.27087002575809,4.27087002575809,"2610.17",2610,NA,563,217,556,555,568,7,NA,NA
"2022-06-23",1,2023,"abundance","ESSS",100,0.95,"exclosures","SF",3.12486379615482e-75,-4.49508329590836,4.49508329590836,"2610.17",2610,NA,564,217,556,555,568,8,NA,NA
"2022-06-23",2,2023,"abundance","ESSS",100,0.95,"exclosures","SF",3.12486379615482e-75,-4.70863216841047,4.70863216841047,"2610.17",2610,NA,565,217,556,555,568,9,NA,NA
"2022-06-23",3,2023,"abundance","ESSS",100,0.95,"exclosures","SF",3.12486379615482e-75,-4.91290748514821,4.91290748514821,"2610.17",2610,NA,566,217,556,555,568,10,NA,NA
"2022-06-23",4,2023,"abundance","ESSS",100,0.95,"exclosures","SF",3.12486379615482e-75,-5.10902172806701,5.10902172806701,"2610.17",2610,NA,567,217,556,555,568,11,NA,NA
"2022-06-23",5,2023,"abundance","ESSS",100,0.95,"exclosures","SF",3.12486379615482e-75,-5.29788128199342,5.29788128199342,"2610.17",2610,NA,568,217,556,555,568,12,NA,NA
