"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-08-18",8,2022,559,"abundance","jags_logistic","dm_controls","DM",12.987,6.707,19.919,108,0.95,217,558,2788
"2022-08-18",9,2022,560,"abundance","jags_logistic","dm_controls","DM",21.716,0.137,73.587,108,0.95,217,558,2788
"2022-08-18",10,2022,561,"abundance","jags_logistic","dm_controls","DM",30.182,0,147.667,108,0.95,217,558,2788
"2022-08-18",11,2022,562,"abundance","jags_logistic","dm_controls","DM",35.828,0.427,196.9,108,0.95,217,558,2788
"2022-08-18",12,2022,563,"abundance","jags_logistic","dm_controls","DM",39.192,0.224,196.9,108,0.95,217,558,2788
"2022-08-18",1,2023,564,"abundance","jags_logistic","dm_controls","DM",41.337,0.123,196.9,108,0.95,217,558,2788
"2022-08-18",2,2023,565,"abundance","jags_logistic","dm_controls","DM",41.675,0.047,196.9,108,0.95,217,558,2788
"2022-08-18",3,2023,566,"abundance","jags_logistic","dm_controls","DM",42.068,0.009,196.9,108,0.95,217,558,2788
"2022-08-18",4,2023,567,"abundance","jags_logistic","dm_controls","DM",42.209,0,196.9,108,0.95,217,558,2788
"2022-08-18",5,2023,568,"abundance","jags_logistic","dm_controls","DM",41.883,0,196.9,108,0.95,217,558,2788
"2022-08-18",6,2023,569,"abundance","jags_logistic","dm_controls","DM",41.604,0,196.9,108,0.95,217,558,2788
"2022-08-18",7,2023,570,"abundance","jags_logistic","dm_controls","DM",41.55,0,196.9,108,0.95,217,558,2788
