"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","all","PL",0.95,0.19107409820716,-1.9374699130607,2.31961810947502,2408,"2408.13",,554,2022-04-28,4,2022,92,217,554,554,566,0,,
"abundance","AutoArima","all","PL",0.95,0.312958768607255,-2.16587619972557,2.79179373694008,2408,"2408.13",,555,2022-04-28,4,2022,92,217,554,554,566,1,,
"abundance","AutoArima","all","PL",0.95,0.418016247618305,-2.27674909553652,3.11278159077313,2408,"2408.13",,556,2022-04-28,5,2022,92,217,554,554,566,2,,
"abundance","AutoArima","all","PL",0.95,0.478370609963898,-2.29517300963769,3.25191422956548,2408,"2408.13",,557,2022-04-28,6,2022,92,217,554,554,566,3,,
"abundance","AutoArima","all","PL",0.95,0.478370609963898,-2.29517300963769,3.25191422956548,2408,"2408.13",,558,2022-04-28,7,2022,92,217,554,554,566,4,,
"abundance","AutoArima","all","PL",0.95,0.478370609963898,-2.29517300963769,3.25191422956548,2408,"2408.13",,559,2022-04-28,8,2022,92,217,554,554,566,5,,
"abundance","AutoArima","all","PL",0.95,0.478370609963898,-2.29517300963769,3.25191422956548,2408,"2408.13",,560,2022-04-28,9,2022,92,217,554,554,566,6,,
"abundance","AutoArima","all","PL",0.95,0.478370609963898,-2.29517300963769,3.25191422956548,2408,"2408.13",,561,2022-04-28,10,2022,92,217,554,554,566,7,,
"abundance","AutoArima","all","PL",0.95,0.478370609963898,-2.29517300963769,3.25191422956548,2408,"2408.13",,562,2022-04-28,11,2022,92,217,554,554,566,8,,
"abundance","AutoArima","all","PL",0.95,0.478370609963898,-2.29517300963769,3.25191422956548,2408,"2408.13",,563,2022-04-28,12,2022,92,217,554,554,566,9,,
"abundance","AutoArima","all","PL",0.95,0.478370609963898,-2.29517300963769,3.25191422956548,2408,"2408.13",,564,2022-04-28,1,2023,92,217,554,554,566,10,,
"abundance","AutoArima","all","PL",0.95,0.478370609963898,-2.29517300963769,3.25191422956548,2408,"2408.13",,565,2022-04-28,2,2023,92,217,554,554,566,11,,
"abundance","AutoArima","all","PL",0.95,0.478370609963898,-2.29517300963769,3.25191422956548,2408,"2408.13",,566,2022-04-28,3,2023,92,217,554,554,566,12,,
