"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-10-13",8,2022,"abundance","pevGARCH","controls","DS",116,0.95,0.0936518086860102,0,1,"2975.4",2975,NA,559,217,560,559,572,-1,NA,NA
"2022-10-13",9,2022,"abundance","pevGARCH","controls","DS",116,0.95,0.106620895479001,0,1,"2975.4",2975,NA,560,217,560,559,572,0,NA,NA
"2022-10-13",10,2022,"abundance","pevGARCH","controls","DS",116,0.95,0.114841931140787,0,1,"2975.4",2975,NA,561,217,560,559,572,1,NA,NA
"2022-10-13",11,2022,"abundance","pevGARCH","controls","DS",116,0.95,0.120905398699578,0,1,"2975.4",2975,NA,562,217,560,559,572,2,NA,NA
"2022-10-13",12,2022,"abundance","pevGARCH","controls","DS",116,0.95,0.124553367068353,0,1,"2975.4",2975,NA,563,217,560,559,572,3,NA,NA
"2022-10-13",1,2023,"abundance","pevGARCH","controls","DS",116,0.95,0.125098485844471,0,1,"2975.4",2975,NA,564,217,560,559,572,4,NA,NA
"2022-10-13",2,2023,"abundance","pevGARCH","controls","DS",116,0.95,0.121540544523341,0,1,"2975.4",2975,NA,565,217,560,559,572,5,NA,NA
"2022-10-13",3,2023,"abundance","pevGARCH","controls","DS",116,0.95,0.120538643785602,0,1,"2975.4",2975,NA,566,217,560,559,572,6,NA,NA
"2022-10-13",4,2023,"abundance","pevGARCH","controls","DS",116,0.95,0.109082022313153,0,1,"2975.4",2975,NA,567,217,560,559,572,7,NA,NA
"2022-10-13",5,2023,"abundance","pevGARCH","controls","DS",116,0.95,0.102431120252166,0,1,"2975.4",2975,NA,568,217,560,559,572,8,NA,NA
"2022-10-13",6,2023,"abundance","pevGARCH","controls","DS",116,0.95,0.101208169607635,0,1,"2975.4",2975,NA,569,217,560,559,572,9,NA,NA
"2022-10-13",7,2023,"abundance","pevGARCH","controls","DS",116,0.95,0.10323925786582,0,1,"2975.4",2975,NA,570,217,560,559,572,10,NA,NA
"2022-10-13",8,2023,"abundance","pevGARCH","controls","DS",116,0.95,0.106337151666379,0,1,"2975.4",2975,NA,571,217,560,559,572,11,NA,NA
"2022-10-13",9,2023,"abundance","pevGARCH","controls","DS",116,0.95,0.107721634654387,0,1,"2975.4",2975,NA,572,217,560,559,572,12,NA,NA
