"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","NaiveArima","controls","PM",0,-1.778715610593704,1.778715610593704,217,567,568,580,0.95,126,,3354
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","NaiveArima","controls","PM",0,-2.1784728217387976,2.1784728217387976,217,567,568,580,0.95,126,,3354
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","NaiveArima","controls","PM",0,-2.5154837401063577,2.5154837401063577,217,567,568,580,0.95,126,,3354
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","NaiveArima","controls","PM",0,-2.8123963195866146,2.8123963195866146,217,567,568,580,0.95,126,,3354
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","NaiveArima","controls","PM",0,-3.0808258097641943,3.0808258097641943,217,567,568,580,0.95,126,,3354
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","NaiveArima","controls","PM",0,-3.3276722016740274,3.3276722016740274,217,567,568,580,0.95,126,,3354
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","NaiveArima","controls","PM",0,-3.557431221187408,3.557431221187408,217,567,568,580,0.95,126,,3354
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","NaiveArima","controls","PM",0,-3.7732256101595363,3.7732256101595363,217,567,568,580,0.95,126,,3354
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","NaiveArima","controls","PM",0,-3.9773290179275675,3.9773290179275675,217,567,568,580,0.95,126,,3354
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","NaiveArima","controls","PM",0,-4.171457866086333,4.171457866086333,217,567,568,580,0.95,126,,3354
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","NaiveArima","controls","PM",0,-4.356945643477595,4.356945643477595,217,567,568,580,0.95,126,,3354
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","NaiveArima","controls","PM",0,-4.534852803774702,4.534852803774702,217,567,568,580,0.95,126,,3354
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","NaiveArima","controls","PM",0,-4.706039158739347,4.706039158739347,217,567,568,580,0.95,126,,3354
