"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","all","total",333.7945294342673,222.79445176108817,444.79460710744644,217,567,568,580,0.95,126,,3390
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","all","total",346.8917026306258,210.9449267763316,482.83847848491996,217,567,568,580,0.95,126,,3390
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","all","total",349.5511801728668,192.57336490298985,506.52899544274374,217,567,568,580,0.95,126,,3390
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","all","total",341.16055786202986,165.6540249106052,516.6670908134545,217,567,568,580,0.95,126,,3390
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","all","total",324.5146702431093,132.25689606907127,516.7724444171474,217,567,568,580,0.95,126,,3390
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","all","total",302.67515883764924,95.01302855848326,510.3372891168152,217,567,568,580,0.95,126,,3390
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","all","total",282.224207377787,60.22405203142873,504.2243627241453,217,567,568,580,0.95,126,,3390
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","all","total",267.51294052967603,32.04621762486062,502.97966343449144,217,567,568,580,0.95,126,,3390
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","all","total",262.8339268886351,14.630207703649859,511.0376460736204,217,567,568,580,0.95,126,,3390
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","all","total",269.0887582594463,8.770501429494175,529.4070150893984,217,567,568,580,0.95,126,,3390
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","all","total",284.57258169956873,12.679029990980382,556.466133408157,217,567,568,580,0.95,126,,3390
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","all","total",305.68128761059734,22.68550657766974,588.677068643525,217,567,568,580,0.95,126,,3390
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","all","total",326.7558597741064,33.077258742021286,620.4344608061915,217,567,568,580,0.95,126,,3390
