"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","controls","OL",0.95,0,-1.49103897191706,1.49103897191706,3024,"3024.05",,565,2023-02-16,2,2023,119,217,564,565,576,1,,
"abundance","AutoArima","controls","OL",0.95,0,-2.10864753611195,2.10864753611195,3024,"3024.05",,566,2023-02-16,3,2023,119,217,564,565,576,2,,
"abundance","AutoArima","controls","OL",0.95,0,-2.58255525542562,2.58255525542562,3024,"3024.05",,567,2023-02-16,4,2023,119,217,564,565,576,3,,
"abundance","AutoArima","controls","OL",0.95,0,-2.98207794383412,2.98207794383412,3024,"3024.05",,568,2023-02-16,5,2023,119,217,564,565,576,4,,
"abundance","AutoArima","controls","OL",0.95,0,-3.33406449830795,3.33406449830795,3024,"3024.05",,569,2023-02-16,6,2023,119,217,564,565,576,5,,
"abundance","AutoArima","controls","OL",0.95,0,-3.65228466780082,3.65228466780082,3024,"3024.05",,570,2023-02-16,7,2023,119,217,564,565,576,6,,
"abundance","AutoArima","controls","OL",0.95,0,-3.94491831479797,3.94491831479797,3024,"3024.05",,571,2023-02-16,8,2023,119,217,564,565,576,7,,
"abundance","AutoArima","controls","OL",0.95,0,-4.21729507222389,4.21729507222389,3024,"3024.05",,572,2023-02-16,9,2023,119,217,564,565,576,8,,
"abundance","AutoArima","controls","OL",0.95,0,-4.47311691575119,4.47311691575119,3024,"3024.05",,573,2023-02-16,10,2023,119,217,564,565,576,9,,
"abundance","AutoArima","controls","OL",0.95,0,-4.71507923133375,4.71507923133375,3024,"3024.05",,574,2023-02-16,11,2023,119,217,564,565,576,10,,
"abundance","AutoArima","controls","OL",0.95,0,-4.94521681764616,4.94521681764616,3024,"3024.05",,575,2023-02-16,12,2023,119,217,564,565,576,11,,
"abundance","AutoArima","controls","OL",0.95,0,-5.16511051085123,5.16511051085123,3024,"3024.05",,576,2023-02-16,1,2024,119,217,564,565,576,12,,
