"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH",0.95,"controls","DM",24.1128575824535,15,33,3107,"3107.02",,566,2023-03-09,3,2023,122,217,565,566,577,1,,
"abundance","nbGARCH",0.95,"controls","DM",22.5520468571234,11,35,3107,"3107.02",,567,2023-03-09,4,2023,122,217,565,566,577,2,,
"abundance","nbGARCH",0.95,"controls","DM",21.3014373219198,10,35,3107,"3107.02",,568,2023-03-09,5,2023,122,217,565,566,577,3,,
"abundance","nbGARCH",0.95,"controls","DM",20.2832505069964,8,35,3107,"3107.02",,569,2023-03-09,6,2023,122,217,565,566,577,4,,
"abundance","nbGARCH",0.95,"controls","DM",19.4416576863849,8,35,3107,"3107.02",,570,2023-03-09,7,2023,122,217,565,566,577,5,,
"abundance","nbGARCH",0.95,"controls","DM",18.7312198019227,7,34,3107,"3107.02",,571,2023-03-09,8,2023,122,217,565,566,577,6,,
"abundance","nbGARCH",0.95,"controls","DM",18.1931922277704,6,32,3107,"3107.02",,572,2023-03-09,9,2023,122,217,565,566,577,7,,
"abundance","nbGARCH",0.95,"controls","DM",17.6630582495595,6,32,3107,"3107.02",,573,2023-03-09,10,2023,122,217,565,566,577,8,,
"abundance","nbGARCH",0.95,"controls","DM",17.3244312247782,5,31,3107,"3107.02",,574,2023-03-09,11,2023,122,217,565,566,577,9,,
"abundance","nbGARCH",0.95,"controls","DM",17.15279579646,5,31,3107,"3107.02",,575,2023-03-09,12,2023,122,217,565,566,577,10,,
"abundance","nbGARCH",0.95,"controls","DM",17.1026925549772,5,31,3107,"3107.02",,576,2023-03-09,1,2024,122,217,565,566,577,11,,
"abundance","nbGARCH",0.95,"controls","DM",16.9916366571867,5,32,3107,"3107.02",,577,2023-03-09,2,2024,122,217,565,566,577,12,,
