"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pGARCH","controls","NA",0.10274631720506079,0,1,217,567,568,580,0.95,126,,3516
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pGARCH","controls","NA",0.1131515702402894,0,1,217,567,568,580,0.95,126,,3516
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pGARCH","controls","NA",0.11420456238659382,0,1,217,567,568,580,0.95,126,,3516
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pGARCH","controls","NA",0.11431111569581962,0,1,217,567,568,580,0.95,126,,3516
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pGARCH","controls","NA",0.11432189785300233,0,1,217,567,568,580,0.95,126,,3516
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pGARCH","controls","NA",0.11432298890151678,0,1,217,567,568,580,0.95,126,,3516
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pGARCH","controls","NA",0.11432309930502821,0,1,217,567,568,580,0.95,126,,3516
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pGARCH","controls","NA",0.11432311047666446,0,1,217,567,568,580,0.95,126,,3516
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pGARCH","controls","NA",0.11432311160712436,0,1,217,567,568,580,0.95,126,,3516
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pGARCH","controls","NA",0.11432311172151581,0,1,217,567,568,580,0.95,126,,3516
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pGARCH","controls","NA",0.11432311173309109,0,1,217,567,568,580,0.95,126,,3516
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pGARCH","controls","NA",0.1143231117342624,0,1,217,567,568,580,0.95,126,,3516
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pGARCH","controls","NA",0.1143231117343809,0,1,217,567,568,580,0.95,126,,3516
