"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_logistic_covariates","controls","DM",21.824,15.992,28.319,0.95,3146,"3146.01",,566,2023-04-06,3,2023,124,217,566,566,578,0,,
"abundance","jags_logistic_covariates","controls","DM",21.604,13.833,30.122,0.95,3146,"3146.01",,567,2023-04-06,4,2023,124,217,566,566,578,1,,
"abundance","jags_logistic_covariates","controls","DM",21.393,12.514,31.412,0.95,3146,"3146.01",,568,2023-04-06,5,2023,124,217,566,566,578,2,,
"abundance","jags_logistic_covariates","controls","DM",21.216,11.168,32.233,0.95,3146,"3146.01",,569,2023-04-06,6,2023,124,217,566,566,578,3,,
"abundance","jags_logistic_covariates","controls","DM",21.062,10.387,33.027,0.95,3146,"3146.01",,570,2023-04-06,7,2023,124,217,566,566,578,4,,
"abundance","jags_logistic_covariates","controls","DM",20.953,9.853,33.584,0.95,3146,"3146.01",,571,2023-04-06,8,2023,124,217,566,566,578,5,,
"abundance","jags_logistic_covariates","controls","DM",20.835,9.071,34.148,0.95,3146,"3146.01",,572,2023-04-06,9,2023,124,217,566,566,578,6,,
"abundance","jags_logistic_covariates","controls","DM",20.686,8.891,35.254,0.95,3146,"3146.01",,573,2023-04-06,10,2023,124,217,566,566,578,7,,
"abundance","jags_logistic_covariates","controls","DM",20.499,8.773,35.547,0.95,3146,"3146.01",,574,2023-04-06,11,2023,124,217,566,566,578,8,,
"abundance","jags_logistic_covariates","controls","DM",20.313,8.136,35.157,0.95,3146,"3146.01",,575,2023-04-06,12,2023,124,217,566,566,578,9,,
"abundance","jags_logistic_covariates","controls","DM",20.133,7.912,35.047,0.95,3146,"3146.01",,576,2023-04-06,1,2024,124,217,566,566,578,10,,
"abundance","jags_logistic_covariates","controls","DM",19.994,7.84,35.092,0.95,3146,"3146.01",,577,2023-04-06,2,2024,124,217,566,566,578,11,,
"abundance","jags_logistic_covariates","controls","DM",19.891,7.636,35.409,0.95,3146,"3146.01",,578,2023-04-06,3,2024,124,217,566,566,578,12,,
