"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-10-13",8,2022,559,"abundance","jags_logistic","dm_controls","DM",12.937,6.497,19.939,116,0.95,217,560,2964
"2022-10-13",9,2022,560,"abundance","jags_logistic","dm_controls","DM",21.927,0.058,77.552,116,0.95,217,560,2964
"2022-10-13",10,2022,561,"abundance","jags_logistic","dm_controls","DM",30.171,0,147.111,116,0.95,217,560,2964
"2022-10-13",11,2022,562,"abundance","jags_logistic","dm_controls","DM",35.65,0.431,196.9,116,0.95,217,560,2964
"2022-10-13",12,2022,563,"abundance","jags_logistic","dm_controls","DM",39.369,0.234,196.9,116,0.95,217,560,2964
"2022-10-13",1,2023,564,"abundance","jags_logistic","dm_controls","DM",41.125,0.119,196.9,116,0.95,217,560,2964
"2022-10-13",2,2023,565,"abundance","jags_logistic","dm_controls","DM",41.814,0.056,196.9,116,0.95,217,560,2964
"2022-10-13",3,2023,566,"abundance","jags_logistic","dm_controls","DM",42.676,0.01,196.9,116,0.95,217,560,2964
"2022-10-13",4,2023,567,"abundance","jags_logistic","dm_controls","DM",42.685,0,196.9,116,0.95,217,560,2964
"2022-10-13",5,2023,568,"abundance","jags_logistic","dm_controls","DM",42.387,0,196.9,116,0.95,217,560,2964
"2022-10-13",6,2023,569,"abundance","jags_logistic","dm_controls","DM",41.658,0,196.9,116,0.95,217,560,2964
"2022-10-13",7,2023,570,"abundance","jags_logistic","dm_controls","DM",41.407,0,196.9,116,0.95,217,560,2964
"2022-10-13",8,2023,571,"abundance","jags_logistic","dm_controls","DM",40.87,0,196.9,116,0.95,217,560,2964
"2022-10-13",9,2023,572,"abundance","jags_logistic","dm_controls","DM",40.574,0,196.9,116,0.95,217,560,2964
