"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","nbGARCH","controls","total",8.34784401473921,3,14,0.95,1768,1768.02,NA,545,2021-09-23,7,2021,69,217,547,545,559,-2,NA,NA
"2","abundance","nbGARCH","controls","total",9.54440803248967,3,18,0.95,1768,1768.02,NA,546,2021-09-23,8,2021,69,217,547,545,559,-1,NA,NA
"3","abundance","nbGARCH","controls","total",10.5867597872598,3,22,0.95,1768,1768.02,NA,547,2021-09-23,9,2021,69,217,547,545,559,0,NA,NA
"4","abundance","nbGARCH","controls","total",11.4796225832254,2,24,0.95,1768,1768.02,NA,548,2021-09-23,10,2021,69,217,547,545,559,1,NA,NA
"5","abundance","nbGARCH","controls","total",12.2331614705042,3,25,0.95,1768,1768.02,NA,549,2021-09-23,11,2021,69,217,547,545,559,2,NA,NA
"6","abundance","nbGARCH","controls","total",12.8606792034456,3,25,0.95,1768,1768.02,NA,550,2021-09-23,12,2021,69,217,547,545,559,3,NA,NA
"7","abundance","nbGARCH","controls","total",13.3769808085296,3,26,0.95,1768,1768.02,NA,551,2021-09-23,1,2022,69,217,547,545,559,4,NA,NA
"8","abundance","nbGARCH","controls","total",13.7969587017869,3,27,0.95,1768,1768.02,NA,552,2021-09-23,2,2022,69,217,547,545,559,5,NA,NA
"9","abundance","nbGARCH","controls","total",14.1326786755192,4,28,0.95,1768,1768.02,NA,553,2021-09-23,3,2022,69,217,547,545,559,6,NA,NA
"10","abundance","nbGARCH","controls","total",14.3961098218174,3,29,0.95,1768,1768.02,NA,554,2021-09-23,4,2022,69,217,547,545,559,7,NA,NA
"11","abundance","nbGARCH","controls","total",14.5976730984389,3,29,0.95,1768,1768.02,NA,555,2021-09-23,4,2022,69,217,547,545,559,8,NA,NA
"12","abundance","nbGARCH","controls","total",14.7461472709965,3,28,0.95,1768,1768.02,NA,556,2021-09-23,5,2022,69,217,547,545,559,9,NA,NA
"13","abundance","nbGARCH","controls","total",14.8487347520902,3,28,0.95,1768,1768.02,NA,557,2021-09-23,6,2022,69,217,547,545,559,10,NA,NA
"14","abundance","nbGARCH","controls","total",14.9569854086405,3,28,0.95,1768,1768.02,NA,558,2021-09-23,7,2022,69,217,547,545,559,11,NA,NA
"15","abundance","nbGARCH","controls","total",15.0644861854565,3,29,0.95,1768,1768.02,NA,559,2021-09-23,8,2022,69,217,547,545,559,12,NA,NA
