"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_RW","all","SH",0.058,0,0.336,0.95,1450,"1450.21",,528,2021-01-14,2,2020,58,217,539,528,551,-11,,
"abundance","jags_RW","all","SH",0.124,0,0.611,0.95,1450,"1450.21",,529,2021-01-14,3,2020,58,217,539,528,551,-10,,
"abundance","jags_RW","all","SH",0.226,0,0.942,0.95,1450,"1450.21",,530,2021-01-14,4,2020,58,217,539,528,551,-9,,
"abundance","jags_RW","all","SH",0.394,0,1.405,0.95,1450,"1450.21",,531,2021-01-14,5,2020,58,217,539,528,551,-8,,
"abundance","jags_RW","all","SH",0.653,0,1.964,0.95,1450,"1450.21",,532,2021-01-14,6,2020,58,217,539,528,551,-7,,
"abundance","jags_RW","all","SH",1.089,0,2.613,0.95,1450,"1450.21",,533,2021-01-14,7,2020,58,217,539,528,551,-6,,
"abundance","jags_RW","all","SH",1.717,0,3.591,0.95,1450,"1450.21",,534,2021-01-14,8,2020,58,217,539,528,551,-5,,
"abundance","jags_RW","all","SH",2.573,0,4.605,0.95,1450,"1450.21",,535,2021-01-14,9,2020,58,217,539,528,551,-4,,
"abundance","jags_RW","all","SH",3.47,0,5.729,0.95,1450,"1450.21",,536,2021-01-14,10,2020,58,217,539,528,551,-3,,
"abundance","jags_RW","all","SH",4.679,0,7.471,0.95,1450,"1450.21",,537,2021-01-14,11,2020,58,217,539,528,551,-2,,
"abundance","jags_RW","all","SH",5.756,0,9.366,0.95,1450,"1450.21",,538,2021-01-14,12,2020,58,217,539,528,551,-1,,
"abundance","jags_RW","all","SH",7.315,0,11.417,0.95,1450,"1450.21",,539,2021-01-14,1,2021,58,217,539,528,551,0,,
"abundance","jags_RW","all","SH",8.53,0,14.047,0.95,1450,"1450.21",,540,2021-01-14,2,2021,58,217,539,528,551,1,,
"abundance","jags_RW","all","SH",10.41,0,17.482,0.95,1450,"1450.21",,541,2021-01-14,3,2021,58,217,539,528,551,2,,
"abundance","jags_RW","all","SH",11.793,0,20.707,0.95,1450,"1450.21",,542,2021-01-14,4,2021,58,217,539,528,551,3,,
"abundance","jags_RW","all","SH",13.422,0,25.854,0.95,1450,"1450.21",,543,2021-01-14,5,2021,58,217,539,528,551,4,,
"abundance","jags_RW","all","SH",15.344,0,31.672,0.95,1450,"1450.21",,544,2021-01-14,6,2021,58,217,539,528,551,5,,
"abundance","jags_RW","all","SH",16.869,0,39.667,0.95,1450,"1450.21",,545,2021-01-14,7,2021,58,217,539,528,551,6,,
"abundance","jags_RW","all","SH",18.642,0,44.271,0.95,1450,"1450.21",,546,2021-01-14,8,2021,58,217,539,528,551,7,,
"abundance","jags_RW","all","SH",20.261,0,50.939,0.95,1450,"1450.21",,547,2021-01-14,9,2021,58,217,539,528,551,8,,
"abundance","jags_RW","all","SH",22.141,0,59.457,0.95,1450,"1450.21",,548,2021-01-14,10,2021,58,217,539,528,551,9,,
"abundance","jags_RW","all","SH",24.032,0,72.118,0.95,1450,"1450.21",,549,2021-01-14,11,2021,58,217,539,528,551,10,,
"abundance","jags_RW","all","SH",26.998,0,86.001,0.95,1450,"1450.21",,550,2021-01-14,12,2021,58,217,539,528,551,11,,
"abundance","jags_RW","all","SH",29.109,0,93.983,0.95,1450,"1450.21",,551,2021-01-14,1,2022,58,217,539,528,551,12,,
