"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","total",31.5911146751088,22,43,0.95,1124,"1124.19",,528,2020-08-13,2,2020,45,217,533,528,545,-5,,
"abundance","pevGARCH","controls","total",32.9109315531974,19,48,0.95,1124,"1124.19",,529,2020-08-13,3,2020,45,217,533,528,545,-4,,
"abundance","pevGARCH","controls","total",33.0271775695269,18,51,0.95,1124,"1124.19",,530,2020-08-13,4,2020,45,217,533,528,545,-3,,
"abundance","pevGARCH","controls","total",34.400937958322,17,54,0.95,1124,"1124.19",,531,2020-08-13,5,2020,45,217,533,528,545,-2,,
"abundance","pevGARCH","controls","total",39.1289978652977,18,61,0.95,1124,"1124.19",,532,2020-08-13,6,2020,45,217,533,528,545,-1,,
"abundance","pevGARCH","controls","total",39.7386973012487,20,61,0.95,1124,"1124.19",,533,2020-08-13,7,2020,45,217,533,528,545,0,,
"abundance","pevGARCH","controls","total",39.9400044395558,21,61,0.95,1124,"1124.19",,534,2020-08-13,8,2020,45,217,533,528,545,1,,
"abundance","pevGARCH","controls","total",42.2019112312477,21,65,0.95,1124,"1124.19",,535,2020-08-13,9,2020,45,217,533,528,545,2,,
"abundance","pevGARCH","controls","total",41.0935333091882,20,63,0.95,1124,"1124.19",,536,2020-08-13,10,2020,45,217,533,528,545,3,,
"abundance","pevGARCH","controls","total",38.2054241055793,18,58,0.95,1124,"1124.19",,537,2020-08-13,11,2020,45,217,533,528,545,4,,
"abundance","pevGARCH","controls","total",35.1586371814836,17,54,0.95,1124,"1124.19",,538,2020-08-13,12,2020,45,217,533,528,545,5,,
"abundance","pevGARCH","controls","total",32.5484194061017,14,51,0.95,1124,"1124.19",,539,2020-08-13,1,2021,45,217,533,528,545,6,,
"abundance","pevGARCH","controls","total",33.883563568641,16,54,0.95,1124,"1124.19",,540,2020-08-13,2,2021,45,217,533,528,545,7,,
"abundance","pevGARCH","controls","total",34.8320794660661,16,56,0.95,1124,"1124.19",,541,2020-08-13,3,2021,45,217,533,528,545,8,,
"abundance","pevGARCH","controls","total",35.5729298779599,15,56,0.95,1124,"1124.19",,542,2020-08-13,4,2021,45,217,533,528,545,9,,
"abundance","pevGARCH","controls","total",36.1767036520674,16,57,0.95,1124,"1124.19",,543,2020-08-13,5,2021,45,217,533,528,545,10,,
"abundance","pevGARCH","controls","total",36.8769756859073,16,57,0.95,1124,"1124.19",,544,2020-08-13,6,2021,45,217,533,528,545,11,,
"abundance","pevGARCH","controls","total",37.480968128471,16,58,0.95,1124,"1124.19",,545,2020-08-13,7,2021,45,217,533,528,545,12,,
