"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_logistic","controls","DM",12.971,6.696,20.14,0.95,2898,2898.01,NA,559,2022-09-22,8,2022,113,217,559,559,571,0,NA,NA
"2","abundance","jags_logistic","controls","DM",21.634,0.068,73.812,0.95,2898,2898.01,NA,560,2022-09-22,9,2022,113,217,559,559,571,1,NA,NA
"3","abundance","jags_logistic","controls","DM",30.068,0,142.731,0.95,2898,2898.01,NA,561,2022-09-22,10,2022,113,217,559,559,571,2,NA,NA
"4","abundance","jags_logistic","controls","DM",35.462,0.433,196.9,0.95,2898,2898.01,NA,562,2022-09-22,11,2022,113,217,559,559,571,3,NA,NA
"5","abundance","jags_logistic","controls","DM",38.705,0.229,196.9,0.95,2898,2898.01,NA,563,2022-09-22,12,2022,113,217,559,559,571,4,NA,NA
"6","abundance","jags_logistic","controls","DM",41.054,0.125,196.9,0.95,2898,2898.01,NA,564,2022-09-22,1,2023,113,217,559,559,571,5,NA,NA
"7","abundance","jags_logistic","controls","DM",41.944,0.057,196.9,0.95,2898,2898.01,NA,565,2022-09-22,2,2023,113,217,559,559,571,6,NA,NA
"8","abundance","jags_logistic","controls","DM",41.8,0.013,196.9,0.95,2898,2898.01,NA,566,2022-09-22,3,2023,113,217,559,559,571,7,NA,NA
"9","abundance","jags_logistic","controls","DM",42.063,0,196.9,0.95,2898,2898.01,NA,567,2022-09-22,4,2023,113,217,559,559,571,8,NA,NA
"10","abundance","jags_logistic","controls","DM",41.861,0,196.9,0.95,2898,2898.01,NA,568,2022-09-22,5,2023,113,217,559,559,571,9,NA,NA
"11","abundance","jags_logistic","controls","DM",41.974,0,196.9,0.95,2898,2898.01,NA,569,2022-09-22,6,2023,113,217,559,559,571,10,NA,NA
"12","abundance","jags_logistic","controls","DM",41.605,0,196.9,0.95,2898,2898.01,NA,570,2022-09-22,7,2023,113,217,559,559,571,11,NA,NA
"13","abundance","jags_logistic","controls","DM",41.127,0,196.9,0.95,2898,2898.01,NA,571,2022-09-22,8,2023,113,217,559,559,571,12,NA,NA
