"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","all","RM",3.96010776592198,1,8,0.95,880,"880.17",,528,2020-06-04,2,2020,36,217,531,528,543,-3,,
"abundance","pevGARCH","all","RM",6.45201280436752,1,14,0.95,880,"880.17",,529,2020-06-04,3,2020,36,217,531,528,543,-2,,
"abundance","pevGARCH","all","RM",4.51090828486262,0,11,0.95,880,"880.17",,530,2020-06-04,4,2020,36,217,531,528,543,-1,,
"abundance","pevGARCH","all","RM",3.24274874921731,0,9,0.95,880,"880.17",,531,2020-06-04,5,2020,36,217,531,528,543,0,,
"abundance","pevGARCH","all","RM",3.93702373240769,0,10,0.95,880,"880.17",,532,2020-06-04,6,2020,36,217,531,528,543,1,,
"abundance","pevGARCH","all","RM",2.35737108315505,0,7,0.95,880,"880.17",,533,2020-06-04,7,2020,36,217,531,528,543,2,,
"abundance","pevGARCH","all","RM",1.72009500233387,0,5,0.95,880,"880.17",,534,2020-06-04,8,2020,36,217,531,528,543,3,,
"abundance","pevGARCH","all","RM",2.08487449418299,0,6,0.95,880,"880.17",,535,2020-06-04,9,2020,36,217,531,528,543,4,,
"abundance","pevGARCH","all","RM",1.85759415488945,0,5,0.95,880,"880.17",,536,2020-06-04,10,2020,36,217,531,528,543,5,,
"abundance","pevGARCH","all","RM",2.35992298608729,0,7,0.95,880,"880.17",,537,2020-06-04,11,2020,36,217,531,528,543,6,,
"abundance","pevGARCH","all","RM",2.93592777810322,0,9,0.95,880,"880.17",,538,2020-06-04,12,2020,36,217,531,528,543,7,,
"abundance","pevGARCH","all","RM",4.80220644148744,0,13,0.95,880,"880.17",,539,2020-06-04,1,2021,36,217,531,528,543,8,,
"abundance","pevGARCH","all","RM",6.85153497111248,1,17,0.95,880,"880.17",,540,2020-06-04,2,2021,36,217,531,528,543,9,,
"abundance","pevGARCH","all","RM",8.92365069674927,1,21,0.95,880,"880.17",,541,2020-06-04,3,2021,36,217,531,528,543,10,,
"abundance","pevGARCH","all","RM",11.0929585052085,1,25,0.95,880,"880.17",,542,2020-06-04,4,2021,36,217,531,528,543,11,,
"abundance","pevGARCH","all","RM",13.3362982925509,2,29,0.95,880,"880.17",,543,2020-06-04,5,2021,36,217,531,528,543,12,,
