"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-03-16",3,2023,566,"abundance","jags_logistic_competition","controls","DM",21.49,15.616,27.734,123,0.95,217,565,3122
"2023-03-16",4,2023,567,"abundance","jags_logistic_competition","controls","DM",21.251,13.856,29.395,123,0.95,217,565,3122
"2023-03-16",5,2023,568,"abundance","jags_logistic_competition","controls","DM",21.032,12.61,30.549,123,0.95,217,565,3122
"2023-03-16",6,2023,569,"abundance","jags_logistic_competition","controls","DM",20.825,11.487,31.149,123,0.95,217,565,3122
"2023-03-16",7,2023,570,"abundance","jags_logistic_competition","controls","DM",20.667,10.623,31.749,123,0.95,217,565,3122
"2023-03-16",8,2023,571,"abundance","jags_logistic_competition","controls","DM",20.505,10.334,32.564,123,0.95,217,565,3122
"2023-03-16",9,2023,572,"abundance","jags_logistic_competition","controls","DM",20.329,9.667,32.711,123,0.95,217,565,3122
"2023-03-16",10,2023,573,"abundance","jags_logistic_competition","controls","DM",20.154,9.167,32.942,123,0.95,217,565,3122
"2023-03-16",11,2023,574,"abundance","jags_logistic_competition","controls","DM",20.017,8.795,33.324,123,0.95,217,565,3122
"2023-03-16",12,2023,575,"abundance","jags_logistic_competition","controls","DM",19.897,8.318,33.36,123,0.95,217,565,3122
"2023-03-16",1,2024,576,"abundance","jags_logistic_competition","controls","DM",19.779,8.197,33.728,123,0.95,217,565,3122
"2023-03-16",2,2024,577,"abundance","jags_logistic_competition","controls","DM",19.667,8,34,123,0.95,217,565,3122
