"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH","all","PM",0.772744294238097,0,3,0.95,13,"13.14",,524,2019-11-15,10,2019,1,217,524,524,536,0,,
"abundance","nbsGARCH","all","PM",1.41622412873673,0,5,0.95,13,"13.14",,525,2019-11-15,11,2019,1,217,524,524,536,1,,
"abundance","nbsGARCH","all","PM",1.96480272264859,0,7,0.95,13,"13.14",,526,2019-11-15,12,2019,1,217,524,524,536,2,,
"abundance","nbsGARCH","all","PM",2.40180621850809,0,9,0.95,13,"13.14",,527,2019-11-15,1,2020,1,217,524,524,536,3,,
"abundance","nbsGARCH","all","PM",2.68896878212587,0,10,0.95,13,"13.14",,528,2019-11-15,2,2020,1,217,524,524,536,4,,
"abundance","nbsGARCH","all","PM",2.80832088793465,0,11,0.95,13,"13.14",,529,2019-11-15,3,2020,1,217,524,524,536,5,,
"abundance","nbsGARCH","all","PM",2.77523049348609,0,10,0.95,13,"13.14",,530,2019-11-15,4,2020,1,217,524,524,536,6,,
"abundance","nbsGARCH","all","PM",2.6535362013038,0,10,0.95,13,"13.14",,531,2019-11-15,5,2020,1,217,524,524,536,7,,
"abundance","nbsGARCH","all","PM",2.51249976845531,0,10,0.95,13,"13.14",,532,2019-11-15,6,2020,1,217,524,524,536,8,,
"abundance","nbsGARCH","all","PM",2.41462244304849,0,10,0.95,13,"13.14",,533,2019-11-15,7,2020,1,217,524,524,536,9,,
"abundance","nbsGARCH","all","PM",2.39498966729129,0,9,0.95,13,"13.14",,534,2019-11-15,8,2020,1,217,524,524,536,10,,
"abundance","nbsGARCH","all","PM",2.4705497933359,0,10,0.95,13,"13.14",,535,2019-11-15,9,2020,1,217,524,524,536,11,,
"abundance","nbsGARCH","all","PM",2.63394121683298,0,11,0.95,13,"13.14",,536,2019-11-15,10,2020,1,217,524,524,536,12,,
