"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-10-20",9,2022,560,"abundance","jags_logistic","dm_controls","DM",13.918,7.342,21.138,117,0.95,217,560,2986
"2022-10-20",10,2022,561,"abundance","jags_logistic","dm_controls","DM",23.196,0.189,80.16,117,0.95,217,560,2986
"2022-10-20",11,2022,562,"abundance","jags_logistic","dm_controls","DM",31.562,0,157.929,117,0.95,217,560,2986
"2022-10-20",12,2022,563,"abundance","jags_logistic","dm_controls","DM",36.571,0.471,196.9,117,0.95,217,560,2986
"2022-10-20",1,2023,564,"abundance","jags_logistic","dm_controls","DM",40.55,0.259,196.9,117,0.95,217,560,2986
"2022-10-20",2,2023,565,"abundance","jags_logistic","dm_controls","DM",42.407,0.144,196.9,117,0.95,217,560,2986
"2022-10-20",3,2023,566,"abundance","jags_logistic","dm_controls","DM",43.495,0.064,196.9,117,0.95,217,560,2986
"2022-10-20",4,2023,567,"abundance","jags_logistic","dm_controls","DM",44.07,0.021,196.9,117,0.95,217,560,2986
"2022-10-20",5,2023,568,"abundance","jags_logistic","dm_controls","DM",43.779,0,196.9,117,0.95,217,560,2986
"2022-10-20",6,2023,569,"abundance","jags_logistic","dm_controls","DM",43.591,0,196.9,117,0.95,217,560,2986
"2022-10-20",7,2023,570,"abundance","jags_logistic","dm_controls","DM",43.351,0,196.9,117,0.95,217,560,2986
"2022-10-20",8,2023,571,"abundance","jags_logistic","dm_controls","DM",42.586,0,196.9,117,0.95,217,560,2986
"2022-10-20",9,2023,572,"abundance","jags_logistic","dm_controls","DM",42.38,0,196.9,117,0.95,217,560,2986
